,Biomass,Energy storage,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore,Hydro Pumped Storage Net
2023-01-06 16:00:00+00:00,34.3,,23.18,88.32,7.86,0.0,52.0,296.34,0.0
2023-01-06 17:00:00+00:00,34.35,,23.14,88.22,7.8,0.0,52.13,332.55,0.0
2023-01-06 18:00:00+00:00,34.33,,23.2,92.13,7.88,0.0,52.26,311.7,0.0
2023-01-06 19:00:00+00:00,34.39,,23.3,46.74,8.38,0.0,52.12,290.91,0.0
2023-01-06 20:00:00+00:00,34.3,,23.28,46.92,8.82,0.0,52.42,323.09,0.0
2023-01-06 21:00:00+00:00,34.25,,23.29,46.96,7.93,0.0,53.33,346.97,0.0
2023-01-06 22:00:00+00:00,34.28,,22.97,59.43,7.86,0.0,53.02,363.22,-185.06
2023-01-06 23:00:00+00:00,34.26,,22.96,72.57,7.85,0.0,53.01,367.16,-178.15
2023-01-07 00:00:00+00:00,34.27,,22.84,46.74,7.74,0.0,53.15,344.87,-225.47
2023-01-07 01:00:00+00:00,34.33,,22.79,57.81,7.77,0.0,53.28,340.67,-226.74
2023-01-07 02:00:00+00:00,34.29,,22.88,58.45,7.8,0.0,53.58,308.35,-226.21
2023-01-07 03:00:00+00:00,34.28,,22.87,84.42,7.54,0.0,53.59,315.07,-226.03
2023-01-07 04:00:00+00:00,34.32,,22.89,53.73,7.39,0.0,53.52,314.32,-225.58
2023-01-07 05:00:00+00:00,34.32,,22.95,74.55,7.35,0.0,52.86,275.66,-225.59
2023-01-07 06:00:00+00:00,34.26,,23.48,67.83,7.34,0.12,53.07,247.6,-18.05
2023-01-07 07:00:00+00:00,34.33,,23.18,76.08,7.25,3.81,52.63,227.06,0.0
2023-01-07 08:00:00+00:00,34.31,,23.23,98.05,7.47,11.93,52.7,213.26,0.0
2023-01-07 09:00:00+00:00,34.33,,22.86,98.01,7.86,19.03,52.57,185.14,0.0
2023-01-07 10:00:00+00:00,34.35,,22.95,98.01,7.93,20.57,52.33,164.23,0.0
2023-01-07 11:00:00+00:00,34.36,,22.87,90.16,7.95,16.18,52.69,134.14,0.0
2023-01-07 12:00:00+00:00,34.34,,22.67,74.55,7.65,8.98,53.15,108.19,0.0
2023-01-07 13:00:00+00:00,34.34,,22.6,92.13,7.41,2.62,53.15,89.59,0.0
2023-01-07 14:00:00+00:00,34.31,,22.86,80.27,7.36,0.03,52.52,79.45,0.0
2023-01-07 15:00:00+00:00,34.31,,23.1,97.89,7.64,0.0,52.81,75.94,0.0
2023-01-07 16:00:00+00:00,34.32,,22.99,97.91,7.97,0.0,52.68,62.58,84.25
2023-01-07 17:00:00+00:00,34.27,,23.06,97.87,8.05,0.0,53.07,56.72,0.0
2023-01-07 18:00:00+00:00,34.31,,23.13,81.92,7.9,0.0,53.0,62.18,61.17
2023-01-07 19:00:00+00:00,34.33,,23.16,65.48,7.85,0.0,53.11,62.52,94.35
2023-01-07 20:00:00+00:00,34.27,,23.04,67.69,8.64,0.0,53.18,65.1,94.75
2023-01-07 21:00:00+00:00,34.27,,23.39,62.01,8.92,0.0,53.18,70.79,51.2
2023-01-07 22:00:00+00:00,34.27,,23.37,66.26,8.53,0.0,53.35,79.59,-106.86000000000001
2023-01-07 23:00:00+00:00,34.27,,23.22,74.59,7.88,0.0,53.59,85.66,-444.51
2023-01-08 00:00:00+00:00,34.26,,23.22,75.06,7.68,0.0,54.21,98.28,-642.79
2023-01-08 01:00:00+00:00,34.24,,23.16,73.65,7.68,0.0,54.06,115.14,-863.77
2023-01-08 02:00:00+00:00,34.23,,23.22,53.71,7.68,0.0,54.3,130.1,-884.83
2023-01-08 03:00:00+00:00,34.27,,23.11,53.74,7.59,0.0,54.62,148.78,-881.22
2023-01-08 04:00:00+00:00,34.28,,23.15,46.32,7.67,0.0,54.53,132.64,-731.35
2023-01-08 05:00:00+00:00,34.33,,23.26,60.28,7.71,0.0,54.31,159.13,-465.2
2023-01-08 06:00:00+00:00,34.32,,23.28,64.03,7.64,0.13,54.32,178.97,64.87
2023-01-08 07:00:00+00:00,34.3,,23.47,58.53,7.58,4.2,54.51,194.27,74.21
2023-01-08 08:00:00+00:00,34.3,,23.74,67.12,7.56,12.26,54.06,216.96,84.54
2023-01-08 09:00:00+00:00,34.33,,23.31,71.33,7.47,17.26,54.47,251.18,167.03
2023-01-08 10:00:00+00:00,34.28,,23.57,49.0,7.5,19.77,54.15,251.96,85.92
2023-01-08 11:00:00+00:00,34.31,,23.28,48.63,7.53,18.35,54.46,290.26,0.0
2023-01-08 12:00:00+00:00,34.29,,23.25,49.11,7.72,11.12,54.17,337.44,0.0
2023-01-08 13:00:00+00:00,34.27,,23.38,48.34,7.85,3.26,54.41,393.74,0.0
2023-01-08 14:00:00+00:00,34.3,,23.58,48.15,7.77,0.04,53.8,404.91,0.0
2023-01-08 15:00:00+00:00,34.22,,23.68,49.88,7.73,0.0,54.1,439.92,0.0
2023-01-08 16:00:00+00:00,34.27,,23.46,47.21,7.73,0.0,53.9,486.24,0.0
2023-01-08 17:00:00+00:00,34.18,,23.53,49.83,7.75,0.0,53.75,500.17,0.0
2023-01-08 18:00:00+00:00,34.26,,23.48,46.88,7.76,0.0,53.81,522.18,0.0
2023-01-08 19:00:00+00:00,34.3,,23.49,46.86,7.78,0.0,54.21,492.54,0.0
2023-01-08 20:00:00+00:00,34.3,,23.46,46.82,7.7,0.0,54.54,460.96,0.0
2023-01-08 21:00:00+00:00,34.33,,23.75,46.82,7.54,0.0,54.92,431.64,0.0
2023-01-08 22:00:00+00:00,34.34,,23.58,48.02,7.55,0.0,54.38,422.99,0.0
2023-01-08 23:00:00+00:00,34.15,,23.59,24.73,8.49,0.0,54.67,359.1,-221.54
2023-01-09 00:00:00+00:00,34.24,,23.54,24.92,8.67,0.0,54.86,362.41,-432.78
2023-01-09 01:00:00+00:00,34.26,,23.51,24.29,8.79,0.0,55.15,374.25,-434.24
2023-01-09 02:00:00+00:00,34.3,,23.46,24.35,8.79,0.0,55.33,361.0,-649.36
2023-01-09 03:00:00+00:00,34.27,,23.16,24.83,8.54,0.0,54.86,330.11,-419.78
2023-01-09 04:00:00+00:00,34.19,,23.3,39.99,8.34,0.0,54.29,309.86,-148.06
2023-01-09 05:00:00+00:00,34.38,,23.82,25.58,9.32,0.0,53.63,296.54,93.89
2023-01-09 06:00:00+00:00,34.38,,23.79,49.07,10.08,0.09,53.54,258.63,354.77
2023-01-09 07:00:00+00:00,34.31,,23.54,49.29,10.5,2.54,53.82,233.69,407.25
2023-01-09 08:00:00+00:00,34.34,,23.93,60.01,9.93,7.02,53.87,264.06,238.4
2023-01-09 09:00:00+00:00,34.37,,23.39,66.35,9.69,12.7,53.47,240.22,249.2
2023-01-09 10:00:00+00:00,34.4,,23.47,77.93,9.79,13.57,53.75,254.88,268.61
2023-01-09 11:00:00+00:00,34.45,,22.91,96.0,10.63,11.48,53.35,278.55,210.84
2023-01-09 12:00:00+00:00,34.45,,22.71,97.99,10.3,6.95,53.2,291.59,173.31
2023-01-09 13:00:00+00:00,34.45,,22.84,97.95,8.45,2.2,53.2,282.82,194.8
2023-01-09 14:00:00+00:00,34.31,,22.69,98.04,8.56,0.04,53.05,270.83,269.3
2023-01-09 15:00:00+00:00,34.41,,22.95,98.07,8.39,0.0,53.27,289.84,204.8
2023-01-09 16:00:00+00:00,34.44,,22.58,98.01,9.01,0.0,53.36,288.88,374.98
2023-01-09 17:00:00+00:00,34.44,,22.32,98.01,9.23,0.0,53.54,284.9,391.39
2023-01-09 18:00:00+00:00,34.25,,22.44,97.98,9.15,0.0,53.29,265.78,375.34
2023-01-09 19:00:00+00:00,34.29,,22.46,96.55,9.03,0.0,54.11,227.04,195.07
2023-01-09 20:00:00+00:00,34.33,,22.52,98.05,9.38,0.0,54.21,200.14,86.18
2023-01-09 21:00:00+00:00,34.45,,22.93,54.62,9.66,0.0,54.29,181.76,0.91
2023-01-09 22:00:00+00:00,34.45,,22.8,25.89,9.37,0.0,54.16,166.88,0.0
2023-01-09 23:00:00+00:00,34.25,,22.52,45.04,9.31,0.0,53.15,111.63,-403.29
2023-01-10 00:00:00+00:00,34.34,,22.49,51.68,9.25,0.0,53.09,83.13,-442.5
2023-01-10 01:00:00+00:00,34.43,,22.48,48.63,9.29,0.0,53.7,72.78,-441.61
2023-01-10 02:00:00+00:00,34.35,,22.78,24.74,9.39,0.0,54.43,76.11,-440.72
2023-01-10 03:00:00+00:00,34.42,,22.74,38.46,9.4,0.0,54.18,79.63,-439.88
2023-01-10 04:00:00+00:00,34.44,,22.77,44.86,9.36,0.0,53.98,81.71,-403.68
2023-01-10 05:00:00+00:00,34.39,,23.18,87.08,9.43,0.0,53.57,98.56,67.89
2023-01-10 06:00:00+00:00,34.33,,23.39,80.46,9.23,0.06,53.44,120.36,202.83
2023-01-10 07:00:00+00:00,34.35,,22.5,83.34,9.22,1.55,53.56,136.34,203.66
2023-01-10 08:00:00+00:00,34.35,,22.47,69.15,9.27,3.95,53.67,148.42,186.34
2023-01-10 09:00:00+00:00,34.4,,21.82,71.11,9.12,5.42,53.63,136.14,199.56
2023-01-10 10:00:00+00:00,34.45,,21.83,68.01,8.96,6.29,53.15,112.71,191.6
2023-01-10 11:00:00+00:00,34.46,,21.84,91.33,9.52,5.15,53.71,101.25,54.9
2023-01-10 12:00:00+00:00,34.32,,22.0,86.0,9.56,2.79,53.7,81.86,51.48
2023-01-10 13:00:00+00:00,34.32,,22.14,96.98,8.77,0.9,53.7,76.89,0.57
2023-01-10 14:00:00+00:00,34.1,,21.78,96.89,8.61,0.02,53.48,75.28,1.38
2023-01-10 15:00:00+00:00,34.39,,21.91,73.02,8.65,0.0,53.6,72.06,193.4
2023-01-10 16:00:00+00:00,34.3,,21.71,77.67,8.65,0.0,53.56,68.25,196.93
2023-01-10 17:00:00+00:00,34.44,,21.11,68.05,8.66,0.0,54.11,83.53,184.82
2023-01-10 18:00:00+00:00,34.37,,20.83,68.07,8.47,0.0,54.04,106.18,142.49
2023-01-10 19:00:00+00:00,34.42,,21.18,68.09,8.07,0.0,53.8,91.61,179.86
2023-01-10 20:00:00+00:00,34.47,,21.28,72.41,8.02,0.0,53.82,109.47,0.86
2023-01-10 21:00:00+00:00,34.41,,21.33,24.81,8.02,0.0,54.74,94.99,0.0
2023-01-10 22:00:00+00:00,34.34,,21.4,24.78,8.01,0.0,54.4,90.14,-108.21
2023-01-10 23:00:00+00:00,34.29,,21.4,24.84,8.01,0.0,54.67,80.95,-658.31
2023-01-11 00:00:00+00:00,34.26,,21.5,24.87,8.03,0.0,55.01,90.14,-886.6
