,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2021-11-23 19:00:00+00:00,66.0,397.0,163.0,,56.0,,10.0
2021-11-23 20:00:00+00:00,66.0,220.0,7.0,,56.0,,12.0
2021-11-23 21:00:00+00:00,65.0,203.0,0.0,,56.0,,18.0
2021-11-23 22:00:00+00:00,64.0,205.0,0.0,,56.0,,22.0
2021-11-23 23:00:00+00:00,65.0,204.0,0.0,,56.0,,33.0
2021-11-24 00:00:00+00:00,64.0,203.0,0.0,,55.0,,37.0
2021-11-24 01:00:00+00:00,64.0,205.0,0.0,,55.0,,36.0
2021-11-24 02:00:00+00:00,63.0,205.0,0.0,,55.0,,39.0
2021-11-24 03:00:00+00:00,64.0,205.0,0.0,,54.0,,38.0
2021-11-24 04:00:00+00:00,65.0,220.0,21.0,,55.0,,40.0
2021-11-24 05:00:00+00:00,65.0,264.0,100.0,,55.0,,35.0
2021-11-24 06:00:00+00:00,65.0,277.0,123.0,,56.0,,27.0
2021-11-24 07:00:00+00:00,66.0,285.0,239.0,,56.0,,24.0
2021-11-24 08:00:00+00:00,66.0,289.0,291.0,,56.0,,18.0
2021-11-24 09:00:00+00:00,66.0,277.0,265.0,,56.0,,18.0
2021-11-24 10:00:00+00:00,66.0,279.0,265.0,,56.0,,16.0
2021-11-24 11:00:00+00:00,66.0,310.0,320.0,,56.0,,15.0
2021-11-24 12:00:00+00:00,65.0,365.0,368.0,,57.0,,12.0
2021-11-24 13:00:00+00:00,64.0,341.0,504.0,,56.0,,11.0
2021-11-24 14:00:00+00:00,66.0,458.0,611.0,,56.0,,13.0
2021-11-24 15:00:00+00:00,66.0,344.0,657.0,,56.0,,13.0
2021-11-24 16:00:00+00:00,66.0,331.0,650.0,,56.0,,12.0
2021-11-24 17:00:00+00:00,66.0,335.0,475.0,,56.0,,13.0
2021-11-24 18:00:00+00:00,67.0,332.0,164.0,,57.0,,13.0
2021-11-24 19:00:00+00:00,67.0,210.0,145.0,,57.0,,12.0
2021-11-24 20:00:00+00:00,67.0,203.0,1.0,,57.0,,14.0
2021-11-24 21:00:00+00:00,66.0,203.0,0.0,,57.0,,19.0
2021-11-24 22:00:00+00:00,65.0,200.0,0.0,,57.0,,23.0
2021-11-24 23:00:00+00:00,66.0,196.0,0.0,,57.0,,30.0
2021-11-25 00:00:00+00:00,66.0,196.0,0.0,,57.0,,33.0
2021-11-25 01:00:00+00:00,65.0,195.0,25.0,,57.0,,34.0
2021-11-25 02:00:00+00:00,65.0,195.0,0.0,,57.0,,34.0
2021-11-25 03:00:00+00:00,66.0,198.0,0.0,,57.0,,37.0
2021-11-25 04:00:00+00:00,66.0,212.0,29.0,,57.0,,38.0
2021-11-25 05:00:00+00:00,66.0,246.0,179.0,,57.0,,32.0
2021-11-25 06:00:00+00:00,66.0,255.0,198.0,,57.0,,34.0
2021-11-25 07:00:00+00:00,66.0,258.0,277.0,,57.0,,36.0
2021-11-25 08:00:00+00:00,66.0,258.0,326.0,,57.0,,42.0
2021-11-25 09:00:00+00:00,66.0,257.0,402.0,,57.0,,43.0
2021-11-25 10:00:00+00:00,66.0,257.0,507.0,,57.0,,41.0
2021-11-25 11:00:00+00:00,66.0,255.0,421.0,,57.0,,43.0
2021-11-25 12:00:00+00:00,65.0,259.0,479.0,,57.0,,43.0
2021-11-25 13:00:00+00:00,63.0,328.0,582.0,,55.0,,41.0
2021-11-25 14:00:00+00:00,65.0,336.0,595.0,,56.0,,41.0
2021-11-25 15:00:00+00:00,65.0,340.0,575.0,,56.0,,38.0
2021-11-25 16:00:00+00:00,66.0,351.0,610.0,,56.0,,42.0
2021-11-25 17:00:00+00:00,66.0,367.0,509.0,,56.0,,41.0
2021-11-25 18:00:00+00:00,66.0,401.0,232.0,,56.0,,32.0
2021-11-25 19:00:00+00:00,66.0,308.0,45.0,,56.0,,33.0
2021-11-25 20:00:00+00:00,66.0,203.0,0.0,,57.0,,23.0
2021-11-25 21:00:00+00:00,66.0,203.0,0.0,,57.0,,33.0
2021-11-25 22:00:00+00:00,65.0,202.0,0.0,,57.0,,30.0
2021-11-25 23:00:00+00:00,66.0,202.0,0.0,,57.0,,13.0
2021-11-26 00:00:00+00:00,65.0,204.0,0.0,,56.0,,8.0
2021-11-26 01:00:00+00:00,64.0,204.0,0.0,,56.0,,9.0
2021-11-26 02:00:00+00:00,64.0,203.0,0.0,,56.0,,11.0
2021-11-26 03:00:00+00:00,66.0,210.0,3.0,,56.0,,3.0
2021-11-26 04:00:00+00:00,65.0,346.0,283.0,,56.0,,1.0
2021-11-26 05:00:00+00:00,65.0,519.0,625.0,,56.0,,0.0
2021-11-26 06:00:00+00:00,65.0,531.0,829.0,,56.0,,0.0
2021-11-26 07:00:00+00:00,65.0,534.0,760.0,,56.0,,3.0
2021-11-26 08:00:00+00:00,65.0,531.0,750.0,,56.0,,3.0
2021-11-26 09:00:00+00:00,65.0,526.0,730.0,,56.0,,3.0
2021-11-26 10:00:00+00:00,65.0,519.0,593.0,,55.0,,3.0
2021-11-26 11:00:00+00:00,65.0,496.0,626.0,,55.0,,4.0
2021-11-26 12:00:00+00:00,64.0,481.0,605.0,,55.0,,4.0
2021-11-26 13:00:00+00:00,63.0,478.0,559.0,,55.0,,7.0
2021-11-26 14:00:00+00:00,65.0,484.0,346.0,,56.0,,5.0
2021-11-26 15:00:00+00:00,65.0,485.0,345.0,,56.0,,7.0
2021-11-26 16:00:00+00:00,65.0,486.0,433.0,,56.0,,6.0
2021-11-26 17:00:00+00:00,66.0,487.0,553.0,,56.0,,6.0
2021-11-26 18:00:00+00:00,66.0,422.0,330.0,,56.0,,4.0
2021-11-26 19:00:00+00:00,66.0,324.0,159.0,,57.0,,3.0
2021-11-26 20:00:00+00:00,66.0,207.0,51.0,,57.0,,3.0
2021-11-26 21:00:00+00:00,66.0,205.0,2.0,,57.0,,4.0
2021-11-26 22:00:00+00:00,65.0,204.0,0.0,,57.0,,6.0
2021-11-26 23:00:00+00:00,65.0,205.0,0.0,,56.0,,3.0
2021-11-27 00:00:00+00:00,65.0,204.0,0.0,,56.0,,2.0
2021-11-27 01:00:00+00:00,65.0,204.0,0.0,,56.0,,3.0
2021-11-27 02:00:00+00:00,64.0,205.0,0.0,,56.0,,2.0
2021-11-27 03:00:00+00:00,65.0,218.0,0.0,,56.0,,3.0
2021-11-27 04:00:00+00:00,65.0,318.0,4.0,,56.0,,6.0
2021-11-27 05:00:00+00:00,65.0,426.0,196.0,,56.0,,8.0
2021-11-27 06:00:00+00:00,65.0,506.0,141.0,,56.0,,10.0
2021-11-27 07:00:00+00:00,65.0,520.0,292.0,,55.0,,8.0
2021-11-27 08:00:00+00:00,65.0,521.0,349.0,,55.0,,6.0
2021-11-27 09:00:00+00:00,65.0,518.0,478.0,,55.0,,5.0
2021-11-27 10:00:00+00:00,65.0,513.0,554.0,,55.0,,7.0
2021-11-27 11:00:00+00:00,65.0,513.0,549.0,,55.0,,10.0
2021-11-27 12:00:00+00:00,64.0,513.0,663.0,,56.0,,10.0
2021-11-27 13:00:00+00:00,64.0,513.0,613.0,,56.0,,9.0
2021-11-27 14:00:00+00:00,65.0,515.0,634.0,,56.0,,11.0
2021-11-27 15:00:00+00:00,65.0,518.0,720.0,,56.0,,15.0
2021-11-27 16:00:00+00:00,65.0,523.0,741.0,,56.0,,16.0
2021-11-27 17:00:00+00:00,66.0,526.0,798.0,,56.0,,16.0
2021-11-27 18:00:00+00:00,66.0,526.0,547.0,,56.0,,16.0
2021-11-27 19:00:00+00:00,66.0,523.0,301.0,,57.0,,17.0
2021-11-27 20:00:00+00:00,66.0,523.0,0.0,,57.0,,14.0
2021-11-27 21:00:00+00:00,65.0,522.0,0.0,,57.0,,13.0
2021-11-27 22:00:00+00:00,65.0,522.0,54.0,,57.0,,11.0
2021-11-27 23:00:00+00:00,65.0,522.0,2.0,,57.0,,7.0
2021-11-28 00:00:00+00:00,65.0,522.0,0.0,,56.0,,5.0
2021-11-28 01:00:00+00:00,64.0,519.0,0.0,,56.0,,3.0
2021-11-28 02:00:00+00:00,64.0,519.0,0.0,,56.0,,2.0
2021-11-28 03:00:00+00:00,66.0,519.0,0.0,,56.0,,3.0
2021-11-28 04:00:00+00:00,66.0,517.0,2.0,,56.0,,2.0
2021-11-28 05:00:00+00:00,65.0,522.0,136.0,,56.0,,2.0
2021-11-28 06:00:00+00:00,65.0,522.0,109.0,,56.0,,1.0
2021-11-28 07:00:00+00:00,65.0,522.0,125.0,,55.0,,1.0
2021-11-28 08:00:00+00:00,65.0,525.0,110.0,,55.0,,1.0
2021-11-28 09:00:00+00:00,65.0,528.0,100.0,,55.0,,0.0
2021-11-28 10:00:00+00:00,65.0,532.0,126.0,,55.0,,0.0
2021-11-28 11:00:00+00:00,65.0,533.0,99.0,,55.0,,0.0
2021-11-28 12:00:00+00:00,64.0,533.0,91.0,,55.0,,0.0
2021-11-28 13:00:00+00:00,64.0,532.0,91.0,,56.0,,1.0
2021-11-28 14:00:00+00:00,66.0,532.0,94.0,,56.0,,2.0
2021-11-28 15:00:00+00:00,66.0,531.0,458.0,,56.0,,2.0
2021-11-28 16:00:00+00:00,66.0,525.0,739.0,,56.0,,1.0
2021-11-28 17:00:00+00:00,66.0,522.0,759.0,,56.0,,0.0
2021-11-28 18:00:00+00:00,66.0,533.0,640.0,,57.0,,0.0
2021-11-28 19:00:00+00:00,67.0,544.0,196.0,,57.0,,1.0
2021-11-28 20:00:00+00:00,66.0,521.0,50.0,,57.0,,1.0
2021-11-28 21:00:00+00:00,66.0,513.0,4.0,,57.0,,2.0
2021-11-28 22:00:00+00:00,66.0,490.0,0.0,,57.0,,3.0
2021-11-28 23:00:00+00:00,66.0,373.0,0.0,,57.0,,5.0
2021-11-29 00:00:00+00:00,66.0,354.0,0.0,,57.0,,5.0
2021-11-29 01:00:00+00:00,65.0,354.0,0.0,,57.0,,3.0
2021-11-29 02:00:00+00:00,64.0,354.0,0.0,,56.0,,6.0
2021-11-29 03:00:00+00:00,66.0,364.0,0.0,,56.0,,6.0
2021-11-29 04:00:00+00:00,66.0,445.0,4.0,,56.0,,8.0
2021-11-29 05:00:00+00:00,66.0,664.0,279.0,,56.0,,8.0
2021-11-29 06:00:00+00:00,66.0,789.0,337.0,,56.0,,9.0
2021-11-29 07:00:00+00:00,66.0,902.0,399.0,,56.0,,7.0
2021-11-29 08:00:00+00:00,66.0,951.0,342.0,,56.0,,10.0
2021-11-29 09:00:00+00:00,66.0,953.0,355.0,,56.0,,14.0
2021-11-29 10:00:00+00:00,66.0,953.0,354.0,,56.0,,17.0
2021-11-29 11:00:00+00:00,66.0,952.0,457.0,,56.0,,18.0
2021-11-29 12:00:00+00:00,65.0,950.0,626.0,,57.0,,18.0
2021-11-29 13:00:00+00:00,64.0,946.0,627.0,,56.0,,20.0
2021-11-29 14:00:00+00:00,66.0,943.0,626.0,,57.0,,23.0
2021-11-29 15:00:00+00:00,66.0,947.0,727.0,,57.0,,18.0
2021-11-29 16:00:00+00:00,66.0,947.0,732.0,,57.0,,15.0
2021-11-29 17:00:00+00:00,66.0,946.0,733.0,,57.0,,17.0
2021-11-29 18:00:00+00:00,66.0,943.0,732.0,,57.0,,26.0
2021-11-29 19:00:00+00:00,66.0,868.0,565.0,,57.0,,36.0
2021-11-29 20:00:00+00:00,66.0,786.0,13.0,,57.0,,29.0
2021-11-29 21:00:00+00:00,66.0,675.0,0.0,,57.0,,23.0
2021-11-29 22:00:00+00:00,65.0,455.0,219.0,,57.0,,25.0
2021-11-29 23:00:00+00:00,66.0,247.0,112.0,,57.0,,27.0
2021-11-30 00:00:00+00:00,66.0,227.0,53.0,,57.0,,22.0
2021-11-30 01:00:00+00:00,64.0,224.0,2.0,,56.0,,27.0
2021-11-30 02:00:00+00:00,64.0,224.0,12.0,,56.0,,26.0
2021-11-30 03:00:00+00:00,66.0,234.0,1.0,,56.0,,31.0
2021-11-30 04:00:00+00:00,65.0,352.0,0.0,,56.0,,30.0
2021-11-30 05:00:00+00:00,65.0,469.0,47.0,,56.0,,27.0
2021-11-30 06:00:00+00:00,65.0,535.0,65.0,,56.0,,22.0
2021-11-30 07:00:00+00:00,65.0,536.0,148.0,,56.0,,18.0
2021-11-30 08:00:00+00:00,65.0,537.0,103.0,,56.0,,15.0
2021-11-30 09:00:00+00:00,66.0,536.0,22.0,,56.0,,16.0
2021-11-30 10:00:00+00:00,66.0,534.0,104.0,,56.0,,21.0
2021-11-30 11:00:00+00:00,66.0,533.0,99.0,,56.0,,17.0
2021-11-30 12:00:00+00:00,65.0,532.0,99.0,,56.0,,9.0
2021-11-30 13:00:00+00:00,64.0,527.0,232.0,,56.0,,9.0
2021-11-30 14:00:00+00:00,66.0,527.0,466.0,,57.0,,10.0
2021-11-30 15:00:00+00:00,66.0,529.0,605.0,,57.0,,15.0
2021-11-30 16:00:00+00:00,66.0,529.0,530.0,,57.0,,19.0
2021-11-30 17:00:00+00:00,66.0,528.0,125.0,,56.0,,16.0
2021-11-30 18:00:00+00:00,66.0,528.0,227.0,,56.0,,17.0
2021-11-30 19:00:00+00:00,66.0,528.0,113.0,,57.0,,17.0
2021-11-30 20:00:00+00:00,66.0,526.0,1.0,,57.0,,21.0
2021-11-30 21:00:00+00:00,66.0,506.0,2.0,,57.0,,25.0
2021-11-30 22:00:00+00:00,66.0,335.0,259.0,,56.0,,21.0
2021-11-30 23:00:00+00:00,66.0,204.0,12.0,,56.0,,28.0
2021-12-01 00:00:00+00:00,66.0,205.0,0.0,,56.0,,21.0
2021-12-01 01:00:00+00:00,65.0,204.0,58.0,,56.0,,21.0
2021-12-01 02:00:00+00:00,64.0,205.0,17.0,,56.0,,24.0
2021-12-01 03:00:00+00:00,66.0,211.0,76.0,,56.0,,30.0
2021-12-01 04:00:00+00:00,65.0,312.0,0.0,,56.0,,28.0
2021-12-01 05:00:00+00:00,65.0,446.0,168.0,,56.0,,20.0
2021-12-01 06:00:00+00:00,65.0,528.0,93.0,,56.0,,12.0
2021-12-01 07:00:00+00:00,65.0,530.0,227.0,,56.0,,7.0
2021-12-01 08:00:00+00:00,65.0,535.0,285.0,,56.0,,3.0
2021-12-01 09:00:00+00:00,66.0,535.0,479.0,,56.0,,5.0
2021-12-01 10:00:00+00:00,66.0,535.0,450.0,,56.0,,5.0
2021-12-01 11:00:00+00:00,66.0,534.0,409.0,,56.0,,3.0
2021-12-01 12:00:00+00:00,64.0,530.0,449.0,,56.0,,1.0
2021-12-01 13:00:00+00:00,64.0,530.0,513.0,,56.0,,1.0
2021-12-01 14:00:00+00:00,66.0,530.0,652.0,,56.0,,3.0
2021-12-01 15:00:00+00:00,66.0,531.0,521.0,,56.0,,8.0
2021-12-01 16:00:00+00:00,66.0,532.0,486.0,,57.0,,9.0
2021-12-01 17:00:00+00:00,66.0,534.0,504.0,,57.0,,9.0
2021-12-01 18:00:00+00:00,66.0,522.0,226.0,,57.0,,16.0
2021-12-01 19:00:00+00:00,66.0,375.0,58.0,,56.0,,18.0
2021-12-01 20:00:00+00:00,66.0,262.0,2.0,,56.0,,19.0
2021-12-01 21:00:00+00:00,66.0,253.0,0.0,,56.0,,25.0
2021-12-01 22:00:00+00:00,66.0,204.0,0.0,,56.0,,29.0
2021-12-01 23:00:00+00:00,66.0,206.0,0.0,,56.0,,33.0
2021-12-02 00:00:00+00:00,66.0,205.0,0.0,,56.0,,38.0
2021-12-02 01:00:00+00:00,65.0,206.0,0.0,,56.0,,41.0
2021-12-02 02:00:00+00:00,64.0,225.0,0.0,,56.0,,40.0
2021-12-02 03:00:00+00:00,65.0,272.0,0.0,,56.0,,38.0
2021-12-02 04:00:00+00:00,65.0,403.0,41.0,,56.0,,34.0
2021-12-02 05:00:00+00:00,65.0,501.0,199.0,,56.0,,31.0
2021-12-02 06:00:00+00:00,65.0,526.0,271.0,,56.0,,29.0
2021-12-02 07:00:00+00:00,64.0,527.0,295.0,,54.0,,30.0
2021-12-02 08:00:00+00:00,64.0,527.0,340.0,,54.0,,31.0
2021-12-02 09:00:00+00:00,64.0,527.0,340.0,,54.0,,27.0
2021-12-02 10:00:00+00:00,64.0,527.0,489.0,,54.0,,24.0
2021-12-02 11:00:00+00:00,64.0,528.0,577.0,,54.0,,16.0
2021-12-02 12:00:00+00:00,64.0,531.0,734.0,,55.0,,15.0
2021-12-02 13:00:00+00:00,63.0,529.0,760.0,,55.0,,13.0
2021-12-02 14:00:00+00:00,65.0,527.0,811.0,,56.0,,13.0
2021-12-02 15:00:00+00:00,65.0,525.0,833.0,,56.0,,12.0
2021-12-02 16:00:00+00:00,65.0,524.0,848.0,,56.0,,9.0
2021-12-02 17:00:00+00:00,66.0,523.0,798.0,,56.0,,12.0
2021-12-02 18:00:00+00:00,66.0,515.0,434.0,,56.0,,14.0
2021-12-02 19:00:00+00:00,65.0,509.0,285.0,,56.0,,19.0
2021-12-02 20:00:00+00:00,65.0,424.0,30.0,,55.0,,20.0
2021-12-02 21:00:00+00:00,65.0,377.0,3.0,,54.0,,21.0
2021-12-02 22:00:00+00:00,64.0,241.0,49.0,,54.0,,29.0
2021-12-02 23:00:00+00:00,64.0,206.0,2.0,,54.0,,31.0
2021-12-03 00:00:00+00:00,65.0,204.0,0.0,,55.0,,34.0
2021-12-03 01:00:00+00:00,63.0,204.0,0.0,,55.0,,29.0
2021-12-03 02:00:00+00:00,62.0,215.0,0.0,,54.0,,22.0
2021-12-03 03:00:00+00:00,64.0,290.0,0.0,,54.0,,11.0
2021-12-03 04:00:00+00:00,64.0,407.0,3.0,,54.0,,7.0
2021-12-03 05:00:00+00:00,64.0,525.0,298.0,,54.0,,9.0
2021-12-03 06:00:00+00:00,64.0,534.0,699.0,,54.0,,8.0
2021-12-03 07:00:00+00:00,64.0,540.0,733.0,,54.0,,8.0
2021-12-03 08:00:00+00:00,64.0,539.0,735.0,,53.0,,3.0
2021-12-03 09:00:00+00:00,64.0,539.0,755.0,,53.0,,3.0
2021-12-03 10:00:00+00:00,64.0,538.0,735.0,,54.0,,3.0
2021-12-03 11:00:00+00:00,64.0,539.0,633.0,,54.0,,0.0
2021-12-03 12:00:00+00:00,65.0,539.0,630.0,,57.0,,0.0
2021-12-03 13:00:00+00:00,63.0,539.0,631.0,,54.0,,0.0
2021-12-03 14:00:00+00:00,64.0,539.0,517.0,,54.0,,0.0
2021-12-03 15:00:00+00:00,65.0,536.0,415.0,,54.0,,1.0
2021-12-03 16:00:00+00:00,65.0,530.0,355.0,,54.0,,0.0
2021-12-03 17:00:00+00:00,65.0,529.0,226.0,,54.0,,0.0
2021-12-03 18:00:00+00:00,65.0,525.0,225.0,,54.0,,2.0
2021-12-03 19:00:00+00:00,64.0,411.0,224.0,,54.0,,4.0
2021-12-03 20:00:00+00:00,64.0,296.0,6.0,,54.0,,3.0
2021-12-03 21:00:00+00:00,64.0,277.0,59.0,,53.0,,3.0
2021-12-03 22:00:00+00:00,63.0,206.0,55.0,,53.0,,3.0
2021-12-03 23:00:00+00:00,62.0,205.0,12.0,,51.0,,5.0
2021-12-04 00:00:00+00:00,62.0,204.0,9.0,,51.0,,3.0
2021-12-04 01:00:00+00:00,59.0,201.0,9.0,,50.0,,3.0
2021-12-04 02:00:00+00:00,59.0,204.0,9.0,,50.0,,4.0
2021-12-04 03:00:00+00:00,60.0,305.0,9.0,,49.0,,3.0
2021-12-04 04:00:00+00:00,60.0,400.0,56.0,,49.0,,4.0
2021-12-04 05:00:00+00:00,60.0,507.0,201.0,,50.0,,5.0
2021-12-04 06:00:00+00:00,60.0,523.0,179.0,,50.0,,10.0
2021-12-04 07:00:00+00:00,60.0,524.0,226.0,,49.0,,14.0
2021-12-04 08:00:00+00:00,61.0,519.0,364.0,,50.0,,14.0
2021-12-04 09:00:00+00:00,61.0,518.0,561.0,,51.0,,14.0
2021-12-04 10:00:00+00:00,62.0,516.0,588.0,,52.0,,9.0
2021-12-04 11:00:00+00:00,63.0,520.0,651.0,,52.0,,7.0
2021-12-04 12:00:00+00:00,62.0,521.0,619.0,,53.0,,8.0
2021-12-04 13:00:00+00:00,62.0,527.0,603.0,,53.0,,7.0
2021-12-04 14:00:00+00:00,63.0,529.0,590.0,,53.0,,7.0
2021-12-04 15:00:00+00:00,64.0,530.0,762.0,,53.0,,6.0
2021-12-04 16:00:00+00:00,64.0,529.0,700.0,,54.0,,6.0
2021-12-04 17:00:00+00:00,64.0,530.0,527.0,,53.0,,9.0
2021-12-04 18:00:00+00:00,64.0,528.0,357.0,,53.0,,9.0
2021-12-04 19:00:00+00:00,64.0,400.0,162.0,,53.0,,9.0
2021-12-04 20:00:00+00:00,64.0,355.0,64.0,,53.0,,15.0
2021-12-04 21:00:00+00:00,64.0,353.0,53.0,,53.0,,14.0
2021-12-04 22:00:00+00:00,64.0,344.0,0.0,,53.0,,14.0
2021-12-04 23:00:00+00:00,63.0,344.0,0.0,,53.0,,13.0
2021-12-05 00:00:00+00:00,63.0,343.0,0.0,,53.0,,13.0
2021-12-05 01:00:00+00:00,61.0,344.0,0.0,,52.0,,13.0
2021-12-05 02:00:00+00:00,60.0,344.0,0.0,,51.0,,18.0
2021-12-05 03:00:00+00:00,61.0,428.0,0.0,,51.0,,15.0
2021-12-05 04:00:00+00:00,61.0,515.0,3.0,,51.0,,15.0
2021-12-05 05:00:00+00:00,61.0,520.0,107.0,,50.0,,17.0
2021-12-05 06:00:00+00:00,61.0,523.0,109.0,,50.0,,15.0
2021-12-05 07:00:00+00:00,62.0,523.0,94.0,,52.0,,14.0
2021-12-05 08:00:00+00:00,63.0,524.0,92.0,,52.0,,19.0
2021-12-05 09:00:00+00:00,63.0,524.0,141.0,,52.0,,17.0
2021-12-05 10:00:00+00:00,63.0,523.0,401.0,,52.0,,21.0
2021-12-05 11:00:00+00:00,63.0,523.0,426.0,,53.0,,26.0
2021-12-05 12:00:00+00:00,62.0,524.0,511.0,,53.0,,29.0
2021-12-05 13:00:00+00:00,59.0,524.0,575.0,,50.0,,25.0
2021-12-05 14:00:00+00:00,60.0,525.0,583.0,,50.0,,19.0
2021-12-05 15:00:00+00:00,60.0,525.0,738.0,,50.0,,22.0
2021-12-05 16:00:00+00:00,59.0,524.0,736.0,,49.0,,23.0
2021-12-05 17:00:00+00:00,59.0,526.0,732.0,,48.0,,24.0
2021-12-05 18:00:00+00:00,58.0,525.0,614.0,,48.0,,24.0
2021-12-05 19:00:00+00:00,58.0,521.0,588.0,,47.0,,23.0
2021-12-05 20:00:00+00:00,62.0,522.0,506.0,,52.0,,18.0
2021-12-05 21:00:00+00:00,62.0,521.0,390.0,,53.0,,12.0
2021-12-05 22:00:00+00:00,62.0,499.0,219.0,,53.0,,13.0
2021-12-05 23:00:00+00:00,62.0,351.0,6.0,,52.0,,17.0
2021-12-06 00:00:00+00:00,62.0,346.0,0.0,,52.0,,12.0
2021-12-06 01:00:00+00:00,60.0,346.0,0.0,,51.0,,14.0
2021-12-06 02:00:00+00:00,59.0,349.0,0.0,,51.0,,13.0
2021-12-06 03:00:00+00:00,60.0,417.0,0.0,,50.0,,11.0
2021-12-06 04:00:00+00:00,60.0,508.0,70.0,,50.0,,9.0
2021-12-06 05:00:00+00:00,60.0,517.0,348.0,,50.0,,9.0
2021-12-06 06:00:00+00:00,58.0,523.0,404.0,,50.0,,8.0
2021-12-06 07:00:00+00:00,58.0,524.0,444.0,,52.0,,7.0
2021-12-06 08:00:00+00:00,62.0,525.0,657.0,,53.0,,3.0
2021-12-06 09:00:00+00:00,62.0,528.0,664.0,,53.0,,2.0
2021-12-06 10:00:00+00:00,62.0,529.0,664.0,,53.0,,2.0
2021-12-06 11:00:00+00:00,62.0,529.0,744.0,,53.0,,1.0
2021-12-06 12:00:00+00:00,62.0,529.0,750.0,,53.0,,2.0
2021-12-06 13:00:00+00:00,61.0,529.0,754.0,,53.0,,0.0
2021-12-06 14:00:00+00:00,62.0,529.0,752.0,,53.0,,1.0
2021-12-06 15:00:00+00:00,63.0,529.0,799.0,,53.0,,2.0
2021-12-06 16:00:00+00:00,63.0,529.0,777.0,,53.0,,2.0
2021-12-06 17:00:00+00:00,63.0,529.0,563.0,,53.0,,1.0
2021-12-06 18:00:00+00:00,63.0,528.0,410.0,,53.0,,1.0
2021-12-06 19:00:00+00:00,63.0,525.0,450.0,,53.0,,2.0
2021-12-06 20:00:00+00:00,63.0,522.0,265.0,,53.0,,1.0
2021-12-06 21:00:00+00:00,63.0,523.0,348.0,,53.0,,1.0
2021-12-06 22:00:00+00:00,63.0,522.0,297.0,,53.0,,0.0
2021-12-06 23:00:00+00:00,63.0,522.0,295.0,,53.0,,0.0
2021-12-07 00:00:00+00:00,63.0,521.0,295.0,,54.0,,0.0
2021-12-07 01:00:00+00:00,63.0,521.0,294.0,,54.0,,1.0
2021-12-07 02:00:00+00:00,62.0,522.0,249.0,,54.0,,2.0
2021-12-07 03:00:00+00:00,63.0,521.0,169.0,,53.0,,1.0
2021-12-07 04:00:00+00:00,62.0,522.0,323.0,,53.0,,3.0
2021-12-07 05:00:00+00:00,62.0,525.0,527.0,,53.0,,6.0
2021-12-07 06:00:00+00:00,62.0,530.0,635.0,,53.0,,5.0
2021-12-07 07:00:00+00:00,63.0,531.0,659.0,,53.0,,12.0
2021-12-07 08:00:00+00:00,63.0,531.0,662.0,,53.0,,10.0
2021-12-07 09:00:00+00:00,62.0,531.0,647.0,,53.0,,7.0
2021-12-07 10:00:00+00:00,63.0,528.0,645.0,,53.0,,6.0
2021-12-07 11:00:00+00:00,62.0,530.0,649.0,,52.0,,5.0
2021-12-07 12:00:00+00:00,62.0,530.0,751.0,,53.0,,4.0
2021-12-07 13:00:00+00:00,62.0,530.0,736.0,,53.0,,3.0
2021-12-07 14:00:00+00:00,63.0,528.0,778.0,,53.0,,6.0
2021-12-07 15:00:00+00:00,63.0,529.0,722.0,,53.0,,8.0
2021-12-07 16:00:00+00:00,63.0,529.0,600.0,,53.0,,7.0
2021-12-07 17:00:00+00:00,62.0,529.0,545.0,,52.0,,5.0
2021-12-07 18:00:00+00:00,65.0,530.0,452.0,,56.0,,4.0
2021-12-07 19:00:00+00:00,61.0,527.0,371.0,,51.0,,3.0
2021-12-07 20:00:00+00:00,62.0,523.0,340.0,,52.0,,3.0
2021-12-07 21:00:00+00:00,62.0,520.0,305.0,,52.0,,3.0
2021-12-07 22:00:00+00:00,62.0,520.0,301.0,,52.0,,4.0
2021-12-07 23:00:00+00:00,62.0,520.0,238.0,,52.0,,3.0
2021-12-08 00:00:00+00:00,62.0,520.0,239.0,,52.0,,3.0
2021-12-08 01:00:00+00:00,61.0,520.0,195.0,,52.0,,5.0
2021-12-08 02:00:00+00:00,61.0,521.0,177.0,,52.0,,6.0
2021-12-08 03:00:00+00:00,62.0,520.0,113.0,,52.0,,5.0
2021-12-08 04:00:00+00:00,62.0,521.0,299.0,,52.0,,10.0
2021-12-08 05:00:00+00:00,62.0,525.0,317.0,,52.0,,14.0
2021-12-08 06:00:00+00:00,62.0,529.0,409.0,,52.0,,21.0
2021-12-08 07:00:00+00:00,62.0,529.0,452.0,,52.0,,25.0
2021-12-08 08:00:00+00:00,62.0,529.0,449.0,,53.0,,17.0
2021-12-08 09:00:00+00:00,61.0,532.0,447.0,,52.0,,10.0
2021-12-08 10:00:00+00:00,61.0,532.0,591.0,,52.0,,17.0
2021-12-08 11:00:00+00:00,62.0,530.0,688.0,,53.0,,24.0
2021-12-08 12:00:00+00:00,62.0,531.0,694.0,,54.0,,17.0
2021-12-08 13:00:00+00:00,62.0,531.0,610.0,,54.0,,16.0
2021-12-08 14:00:00+00:00,63.0,531.0,608.0,,53.0,,17.0
2021-12-08 15:00:00+00:00,62.0,531.0,530.0,,52.0,,18.0
