,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore
2021-02-17 15:00:00+00:00,,77.94,1582.39,727.24,20403.99,0.0,14.36,,20.44,2268.01
2021-02-17 16:00:00+00:00,,78.1,1590.76,744.88,21051.45,0.0,16.26,,20.13,2260.4
2021-02-17 17:00:00+00:00,,77.93,1591.79,742.93,20956.36,0.0,15.25,,21.06,2272.96
2021-02-17 18:00:00+00:00,,78.02,1489.38,737.54,20727.21,0.0,18.98,,21.14,2244.4
2021-02-17 19:00:00+00:00,,77.95,1451.95,741.13,20108.36,0.0,19.33,,21.97,2208.64
2021-02-17 20:00:00+00:00,,77.77,1446.91,737.8,19370.21,0.0,19.66,,18.05,2228.98
2021-02-17 21:00:00+00:00,,78.02,1305.87,729.31,19107.66,0.0,21.16,,18.12,2238.43
2021-02-17 22:00:00+00:00,,78.81,1290.42,732.6,17864.88,0.0,20.98,,18.07,2210.64
2021-02-17 23:00:00+00:00,,83.56,1177.39,731.75,16937.88,0.0,34.2,,23.06,2174.79
2021-02-18 00:00:00+00:00,,83.54,717.07,731.78,16916.61,0.0,34.74,,20.15,2083.03
2021-02-18 01:00:00+00:00,,84.18,683.47,729.91,16466.35,0.0,36.17,,22.48,1976.64
2021-02-18 02:00:00+00:00,,86.0,596.29,729.75,16272.25,0.0,35.04,,21.48,1898.89
2021-02-18 03:00:00+00:00,,86.63,644.32,728.12,16196.57,0.0,35.4,,23.08,1822.68
2021-02-18 04:00:00+00:00,,87.14,841.15,732.57,16995.3,0.0,33.31,,21.99,1716.26
2021-02-18 05:00:00+00:00,,86.53,1200.69,737.66,18901.73,0.0,30.47,,21.9,1813.56
2021-02-18 06:00:00+00:00,,87.72,1397.37,751.06,20600.05,0.0,31.85,,22.75,1919.05
2021-02-18 07:00:00+00:00,,88.73,1450.48,757.79,20684.18,0.0,36.74,,19.6,1989.39
2021-02-18 08:00:00+00:00,,87.85,1589.14,750.73,20524.35,0.0,27.5,,18.12,2073.85
2021-02-18 09:00:00+00:00,,88.76,1579.3,729.08,20633.6,0.0,27.26,,17.36,2065.29
2021-02-18 10:00:00+00:00,,93.21,1576.86,732.69,20233.69,0.0,26.92,,16.13,2080.0
2021-02-18 11:00:00+00:00,,95.14,1375.23,726.68,19429.22,0.0,26.19,,17.46,2170.32
2021-02-18 12:00:00+00:00,,95.12,1346.28,728.37,18945.19,0.0,30.59,,21.59,2160.56
2021-02-18 13:00:00+00:00,,94.34,1288.72,738.25,18779.6,0.0,31.56,,20.01,2273.29
2021-02-18 14:00:00+00:00,,84.39,1219.0,742.29,18777.3,0.0,23.21,,16.61,2326.83
2021-02-18 15:00:00+00:00,,82.76,1321.09,741.56,19320.27,0.0,29.36,,21.3,2325.5
2021-02-18 16:00:00+00:00,,81.75,1470.85,742.13,20216.42,0.0,30.21,,24.83,2351.01
2021-02-18 17:00:00+00:00,,83.52,1504.76,751.77,20522.31,0.0,32.99,,20.28,2238.07
2021-02-18 18:00:00+00:00,,80.91,1470.66,748.7,19907.4,0.0,31.28,,19.74,2059.91
2021-02-18 19:00:00+00:00,,83.13,1117.87,742.16,18853.08,0.0,28.49,,21.33,2233.34
2021-02-18 20:00:00+00:00,,86.79,768.39,739.46,17529.89,0.0,32.61,,18.77,2457.41
2021-02-18 21:00:00+00:00,,86.17,651.16,737.39,16422.06,0.0,33.7,,21.35,2494.99
2021-02-18 22:00:00+00:00,,85.24,588.79,735.76,15719.54,0.0,32.73,,24.49,2445.11
2021-02-18 23:00:00+00:00,,87.95,429.42,742.39,15709.01,0.0,32.9,,20.57,2069.22
2021-02-19 00:00:00+00:00,,82.04,456.97,743.86,15603.6,0.0,32.51,,23.72,1635.0
2021-02-19 01:00:00+00:00,,81.24,443.71,743.73,15547.94,0.0,35.2,,20.94,1541.22
2021-02-19 02:00:00+00:00,,82.67,452.47,741.72,15350.24,0.0,37.89,,17.66,1569.34
2021-02-19 03:00:00+00:00,,82.84,578.18,741.94,15673.16,0.0,39.42,,18.56,1597.24
2021-02-19 04:00:00+00:00,,85.65,728.25,742.63,16447.04,0.0,37.0,,18.96,1579.44
2021-02-19 05:00:00+00:00,,85.09,1186.1,744.25,18843.52,0.0,39.74,,25.65,1545.24
2021-02-19 06:00:00+00:00,,85.47,1492.34,757.27,20592.18,0.0,32.96,,25.91,1543.18
2021-02-19 07:00:00+00:00,,86.18,1565.71,763.06,21112.44,0.0,33.08,,22.05,1569.04
2021-02-19 08:00:00+00:00,,88.43,1596.92,762.06,21464.82,0.0,31.38,,18.6,1556.95
2021-02-19 09:00:00+00:00,,88.71,1583.58,732.19,21357.06,0.0,31.22,,18.23,1533.94
2021-02-19 10:00:00+00:00,,89.24,1524.04,737.12,20754.1,0.0,31.48,,18.4,1520.65
2021-02-19 11:00:00+00:00,,84.68,1456.96,731.24,20459.86,0.0,30.19,,17.47,1404.25
2021-02-19 12:00:00+00:00,,81.48,1360.99,732.54,20067.6,0.0,27.18,,17.68,1169.72
2021-02-19 13:00:00+00:00,,86.02,1335.01,730.64,19979.13,0.0,30.34,,18.67,1213.98
2021-02-19 14:00:00+00:00,,80.33,1324.08,729.47,19961.19,0.0,29.99,,17.78,1468.18
2021-02-19 15:00:00+00:00,,80.25,1193.69,741.85,20351.97,0.0,27.98,,23.17,1561.84
2021-02-19 16:00:00+00:00,,80.18,1297.72,739.32,20939.22,0.0,30.6,,26.26,1752.56
2021-02-19 17:00:00+00:00,,80.11,1371.34,735.45,21333.78,0.0,31.65,,23.24,1870.7
2021-02-19 18:00:00+00:00,,80.21,1374.08,728.76,20933.63,0.0,28.93,,21.75,2042.55
2021-02-19 19:00:00+00:00,,80.2,1231.97,716.78,19849.6,0.0,29.69,,19.73,2205.94
2021-02-19 20:00:00+00:00,,80.18,1179.38,710.47,18883.97,0.0,32.52,,20.21,2326.26
2021-02-19 21:00:00+00:00,,80.22,990.68,712.88,17728.95,0.0,33.48,,22.24,2388.51
2021-02-19 22:00:00+00:00,,80.11,647.68,716.34,16063.87,0.0,32.07,,21.36,2447.92
2021-02-19 23:00:00+00:00,,80.17,584.03,707.7,15506.64,0.0,33.68,,19.32,2445.65
2021-02-20 00:00:00+00:00,,80.49,255.04,712.43,14506.93,0.0,33.13,,28.58,2460.35
2021-02-20 01:00:00+00:00,,80.11,244.37,713.49,13824.17,0.0,33.52,,30.73,2420.57
2021-02-20 02:00:00+00:00,,80.31,175.92,712.6,12993.34,0.0,38.87,,29.75,2459.75
2021-02-20 03:00:00+00:00,,80.21,175.81,712.97,12724.7,0.0,35.49,,29.75,2479.67
2021-02-20 04:00:00+00:00,,80.38,178.64,714.51,12176.39,0.0,35.22,,27.36,2460.86
2021-02-20 05:00:00+00:00,,80.22,199.0,718.12,13162.37,0.0,36.22,,28.38,2335.33
2021-02-20 06:00:00+00:00,,80.27,272.14,723.95,14260.58,0.0,35.5,,31.08,2207.84
2021-02-20 07:00:00+00:00,,80.38,369.48,735.11,15114.77,0.0,35.75,,26.77,2228.92
2021-02-20 08:00:00+00:00,,80.3,372.37,731.84,14767.6,0.0,33.77,,30.19,2112.82
2021-02-20 09:00:00+00:00,,80.22,312.16,738.92,13957.22,0.0,36.22,,30.71,2062.23
2021-02-20 10:00:00+00:00,,80.51,301.59,730.81,13626.62,0.0,36.18,,32.4,1849.66
2021-02-20 11:00:00+00:00,,80.5,289.35,743.67,13557.67,0.0,14.54,,32.49,1722.14
2021-02-20 12:00:00+00:00,,80.5,283.07,742.04,13659.14,0.0,29.03,,33.51,1660.55
2021-02-20 13:00:00+00:00,,80.6,323.15,744.08,13594.17,0.0,34.79,,32.72,1615.19
2021-02-20 14:00:00+00:00,,80.41,373.95,748.3,14034.68,0.0,35.71,,32.64,1629.72
2021-02-20 15:00:00+00:00,,80.4,384.11,758.61,15340.01,0.0,33.43,,31.23,1770.83
2021-02-20 16:00:00+00:00,,80.44,734.73,770.76,17258.53,0.0,34.84,,26.92,1887.7
2021-02-20 17:00:00+00:00,,80.3,1087.57,783.39,17612.07,0.0,36.25,,25.12,1901.59
2021-02-20 18:00:00+00:00,,80.21,724.97,777.7,16625.63,0.0,36.62,,24.66,1806.49
2021-02-20 19:00:00+00:00,,79.96,343.57,786.96,14137.59,0.0,37.29,,31.8,1863.08
2021-02-20 20:00:00+00:00,,80.15,235.03,790.69,11986.36,0.0,34.88,,30.55,1991.85
2021-02-20 21:00:00+00:00,,80.18,236.71,793.09,11488.59,0.0,38.71,,30.81,2168.53
2021-02-20 22:00:00+00:00,,80.21,168.89,790.5,10643.39,0.0,35.95,,30.6,2304.04
2021-02-20 23:00:00+00:00,,80.12,155.61,802.82,9403.55,0.0,36.57,,30.35,2346.13
2021-02-21 00:00:00+00:00,,80.17,155.76,799.95,8705.64,0.0,36.33,,30.63,2545.61
2021-02-21 01:00:00+00:00,,80.14,156.41,808.33,8374.7,0.0,34.26,,30.67,2565.48
2021-02-21 02:00:00+00:00,,80.13,158.14,813.22,8259.16,0.0,37.07,,30.63,2578.59
2021-02-21 03:00:00+00:00,,80.07,157.87,814.58,8181.86,0.0,36.06,,30.49,2540.55
2021-02-21 04:00:00+00:00,,80.14,160.53,819.9,8418.99,0.0,35.72,,30.81,2489.24
2021-02-21 05:00:00+00:00,,80.05,159.14,816.19,9282.19,0.0,33.85,,31.76,2271.35
2021-02-21 06:00:00+00:00,,80.21,161.67,822.06,9772.17,0.0,36.45,,30.57,2070.4
2021-02-21 07:00:00+00:00,,80.11,204.26,843.7,11395.88,0.0,35.36,,30.62,1866.27
2021-02-21 08:00:00+00:00,,80.16,305.82,858.1,13330.79,0.0,35.97,,30.44,1749.6
2021-02-21 09:00:00+00:00,,80.2,316.68,840.04,13139.68,0.0,32.08,,29.83,1550.2
2021-02-21 10:00:00+00:00,,80.15,239.11,836.28,13991.65,0.0,35.17,,32.35,1326.03
2021-02-21 11:00:00+00:00,,80.22,236.02,857.49,14773.2,0.0,39.76,,30.42,1090.09
2021-02-21 12:00:00+00:00,,80.31,235.24,861.6,14627.37,0.0,37.57,,35.12,964.46
2021-02-21 13:00:00+00:00,,80.42,248.49,874.23,15146.88,0.0,33.56,,34.84,913.33
2021-02-21 14:00:00+00:00,,80.59,317.04,904.38,16031.01,0.0,39.19,,29.2,938.52
2021-02-21 15:00:00+00:00,,83.94,661.3,913.37,17778.76,0.0,41.12,,28.58,943.34
2021-02-21 16:00:00+00:00,,84.4,1052.66,921.5,18946.95,0.0,39.48,,22.51,1013.36
2021-02-21 17:00:00+00:00,,84.54,1218.09,923.38,19567.1,0.0,35.81,,21.78,1155.08
2021-02-21 18:00:00+00:00,,84.32,1217.31,925.25,19370.07,0.0,37.46,,21.06,1156.35
2021-02-21 19:00:00+00:00,,84.39,1385.94,921.51,18990.3,0.0,37.79,,21.14,1165.43
2021-02-21 20:00:00+00:00,,84.45,1289.75,917.45,18693.29,0.0,39.38,,23.46,1153.66
2021-02-21 21:00:00+00:00,,84.55,890.04,921.65,18345.58,0.0,39.83,,24.41,1158.48
2021-02-21 22:00:00+00:00,,84.4,760.87,904.23,17770.11,0.0,38.01,,23.62,1131.14
2021-02-21 23:00:00+00:00,,81.74,695.87,914.0,16675.01,0.0,37.26,,23.05,1119.73
2021-02-22 00:00:00+00:00,,81.76,579.71,917.62,16628.0,0.0,34.57,,23.59,1062.61
2021-02-22 01:00:00+00:00,,81.74,552.49,908.38,16305.63,0.0,37.36,,24.38,1032.63
2021-02-22 02:00:00+00:00,,81.94,522.79,908.22,15979.95,0.0,32.15,,22.76,1000.07
2021-02-22 03:00:00+00:00,,81.67,516.77,904.93,15974.04,0.0,32.52,,22.98,1111.93
2021-02-22 04:00:00+00:00,,81.65,839.21,908.31,17208.93,0.0,32.45,,22.15,1199.21
2021-02-22 05:00:00+00:00,,81.9,1544.79,911.22,19683.67,0.0,33.29,,21.66,1416.61
2021-02-22 06:00:00+00:00,,81.8,1607.32,917.36,20683.44,0.0,33.74,,24.67,1653.16
2021-02-22 07:00:00+00:00,,81.71,1623.82,917.6,20504.1,0.0,30.95,,20.53,1784.58
2021-02-22 08:00:00+00:00,,81.82,1456.75,939.2,20052.3,0.0,29.6,,21.6,1863.84
2021-02-22 09:00:00+00:00,,81.71,1380.4,953.12,19986.54,0.0,26.83,,20.47,1879.77
2021-02-22 10:00:00+00:00,,81.89,1511.03,953.32,19791.93,0.0,27.28,,20.16,1887.73
2021-02-22 11:00:00+00:00,,81.96,1401.67,949.41,19877.71,0.0,28.38,,21.46,1916.46
2021-02-22 12:00:00+00:00,,81.93,1350.79,950.62,19663.18,0.0,26.73,,21.06,1859.84
2021-02-22 13:00:00+00:00,,81.77,1418.41,968.41,19689.43,0.0,26.8,,20.51,1764.26
2021-02-22 14:00:00+00:00,,81.78,1449.77,963.78,20155.8,0.0,27.58,,18.81,1768.34
2021-02-22 15:00:00+00:00,,81.8,1482.06,965.67,20317.5,0.0,32.01,,20.7,1826.33
2021-02-22 16:00:00+00:00,,81.77,1517.01,973.06,20388.62,0.0,29.61,,22.82,1861.21
2021-02-22 17:00:00+00:00,,81.76,1516.98,974.26,20445.44,0.0,29.18,,22.45,1770.63
2021-02-22 18:00:00+00:00,,81.79,1400.24,979.57,20109.77,0.0,32.09,,23.95,1739.81
2021-02-22 19:00:00+00:00,,81.77,1097.5,981.01,19283.85,0.0,29.22,,17.51,1834.72
2021-02-22 20:00:00+00:00,,81.86,971.75,991.4,18423.51,0.0,30.74,,18.26,1676.85
2021-02-22 21:00:00+00:00,,81.84,667.03,991.83,17613.24,0.0,29.63,,18.12,1374.36
2021-02-22 22:00:00+00:00,,81.9,542.21,974.68,16948.88,0.0,29.04,,21.9,972.53
2021-02-22 23:00:00+00:00,,81.86,304.43,997.3,16595.45,0.0,29.96,,29.99,1091.33
2021-02-23 00:00:00+00:00,,81.86,225.51,1009.71,15927.61,0.0,33.42,,31.27,1321.62
2021-02-23 01:00:00+00:00,,81.85,205.69,1026.47,15807.58,0.0,31.84,,35.58,1348.96
2021-02-23 02:00:00+00:00,,81.83,207.27,1035.66,16456.24,0.0,20.48,,35.95,1405.35
2021-02-23 03:00:00+00:00,,81.68,289.0,1040.58,16781.51,0.0,26.54,,32.45,1319.17
2021-02-23 04:00:00+00:00,,81.77,397.66,1048.5,17491.7,0.0,29.41,,23.84,1309.97
2021-02-23 05:00:00+00:00,,81.82,966.44,1051.65,19192.27,0.0,29.43,,24.83,1259.2
2021-02-23 06:00:00+00:00,,81.88,1359.27,1061.0,20247.85,0.0,30.53,,22.87,1389.75
2021-02-23 07:00:00+00:00,,81.81,1331.12,1072.41,20430.75,0.0,29.66,,25.76,1442.9
2021-02-23 08:00:00+00:00,,82.03,1251.82,1049.34,20530.95,0.0,30.66,,24.92,1365.96
2021-02-23 09:00:00+00:00,,83.28,1192.47,1046.58,20853.77,0.0,29.21,,24.98,1306.47
2021-02-23 10:00:00+00:00,,84.51,851.3,1049.98,20184.71,0.0,28.81,,25.15,1269.69
2021-02-23 11:00:00+00:00,,84.48,734.25,1044.82,19177.89,0.0,30.32,,26.04,1264.12
2021-02-23 12:00:00+00:00,,84.48,732.78,1041.62,17632.22,0.0,27.27,,23.64,1490.11
2021-02-23 13:00:00+00:00,,84.5,698.31,1033.95,17772.32,0.0,21.71,,23.0,1728.19
2021-02-23 14:00:00+00:00,,84.43,951.34,1040.08,18866.68,0.0,20.98,,23.77,1983.79
2021-02-23 15:00:00+00:00,,84.64,989.19,1033.1,19622.51,0.0,21.95,,22.74,2129.12
2021-02-23 16:00:00+00:00,,84.61,1073.94,1023.07,20183.8,0.0,25.7,,23.92,2187.3
2021-02-23 17:00:00+00:00,,84.33,1085.97,1021.89,20390.26,0.0,34.24,,18.38,2323.72
2021-02-23 18:00:00+00:00,,84.38,868.15,1020.84,19631.72,0.0,35.26,,24.18,2388.29
2021-02-23 19:00:00+00:00,,84.53,684.2,1007.28,18408.43,0.0,38.23,,20.76,2432.54
2021-02-23 20:00:00+00:00,,84.81,666.22,1002.52,17554.5,0.0,36.43,,18.29,2502.93
2021-02-23 21:00:00+00:00,,84.41,406.22,999.91,16632.26,0.0,30.92,,18.62,2557.22
2021-02-23 22:00:00+00:00,,84.36,263.45,998.56,14388.36,0.0,26.7,,18.89,2522.96
2021-02-23 23:00:00+00:00,,84.46,199.04,1059.14,11179.18,0.0,35.34,,25.86,2493.41
2021-02-24 00:00:00+00:00,,84.45,198.46,1059.06,9134.48,0.0,32.86,,28.44,2457.51
2021-02-24 01:00:00+00:00,,84.57,199.06,1061.29,8011.81,0.0,36.65,,28.81,2555.26
2021-02-24 02:00:00+00:00,,84.32,200.02,1070.04,7795.33,0.0,35.05,,27.52,2385.98
2021-02-24 03:00:00+00:00,,84.52,199.05,1090.86,8042.85,0.0,33.89,,28.65,2320.15
2021-02-24 04:00:00+00:00,,84.32,197.89,1100.64,9401.02,0.0,35.62,,29.81,2227.93
2021-02-24 05:00:00+00:00,,84.38,264.96,1125.83,12814.19,0.0,36.38,,29.91,2033.29
2021-02-24 06:00:00+00:00,,84.4,266.39,1132.65,15241.32,0.0,34.39,,30.33,1833.21
2021-02-24 07:00:00+00:00,,84.36,396.39,1137.59,16052.15,0.0,34.35,,29.3,1694.88
2021-02-24 08:00:00+00:00,,84.36,279.97,1149.18,16251.9,0.0,36.17,,31.25,1790.83
2021-02-24 09:00:00+00:00,,83.19,270.52,1148.1,16291.56,0.0,37.65,,30.85,1969.57
2021-02-24 10:00:00+00:00,,81.36,269.13,1150.25,15371.59,0.0,31.17,,30.72,2146.87
2021-02-24 11:00:00+00:00,,81.42,257.08,1146.17,14442.72,0.0,30.14,,28.35,2203.1
2021-02-24 12:00:00+00:00,,81.32,280.87,1145.24,14276.8,0.0,31.6,,25.97,2252.35
2021-02-24 13:00:00+00:00,,81.42,290.11,1157.95,14777.85,0.0,31.56,,25.62,2007.21
2021-02-24 14:00:00+00:00,,81.37,280.42,1176.02,14937.13,0.0,32.85,,28.46,2054.71
2021-02-24 15:00:00+00:00,,81.3,303.11,1184.19,15584.59,0.0,26.63,,28.19,2057.65
2021-02-24 16:00:00+00:00,,81.34,351.24,1184.93,16625.52,0.0,21.8,,29.62,2087.4
2021-02-24 17:00:00+00:00,,81.36,348.1,1180.13,16462.29,0.0,27.37,,28.82,2124.17
2021-02-24 18:00:00+00:00,,81.47,273.02,1184.21,15138.24,0.0,24.9,,28.91,2168.29
2021-02-24 19:00:00+00:00,,81.37,265.2,1176.25,13365.52,0.0,26.07,,29.41,2161.14
2021-02-24 20:00:00+00:00,,81.32,219.03,1184.85,12442.98,0.0,28.19,,28.98,2121.8
2021-02-24 21:00:00+00:00,,81.43,204.01,1174.82,11277.92,0.0,31.2,,31.55,2158.1
2021-02-24 22:00:00+00:00,,82.11,203.88,1167.82,9700.91,0.0,23.51,,29.28,1991.57
2021-02-24 23:00:00+00:00,,81.26,201.71,1213.25,9115.3,0.0,28.56,,28.79,1936.79
2021-02-25 00:00:00+00:00,,81.85,196.79,1216.09,8538.94,0.0,27.29,,28.18,1986.18
2021-02-25 01:00:00+00:00,,81.56,197.89,1212.68,8734.99,0.0,27.77,,26.93,1948.19
2021-02-25 02:00:00+00:00,,85.06,199.72,1215.32,9049.92,0.0,28.79,,26.85,1910.75
2021-02-25 03:00:00+00:00,,88.85,195.72,1217.87,9661.06,0.0,29.71,,31.32,1887.99
2021-02-25 04:00:00+00:00,,88.0,200.37,1219.08,10836.37,0.0,21.58,,31.41,1821.85
2021-02-25 05:00:00+00:00,,84.44,305.17,1228.17,12471.02,0.0,22.71,,30.71,1751.87
2021-02-25 06:00:00+00:00,,84.46,381.87,1237.4,14150.72,0.0,26.82,,30.86,1730.15
2021-02-25 07:00:00+00:00,,86.67,411.44,1250.57,14702.93,0.0,22.55,,29.52,1631.57
2021-02-25 08:00:00+00:00,,89.48,415.29,1247.97,14882.26,0.0,20.27,,29.21,1657.25
2021-02-25 09:00:00+00:00,,84.53,434.91,1237.3,15092.23,0.0,24.3,,29.31,1640.47
2021-02-25 10:00:00+00:00,,81.96,402.65,1243.14,15049.28,0.0,25.23,,29.51,1801.97
2021-02-25 11:00:00+00:00,,82.2,424.05,1245.25,14392.47,0.0,22.55,,30.63,1679.44
2021-02-25 12:00:00+00:00,,81.14,413.65,1258.63,14411.88,0.0,21.47,,31.85,1838.71
2021-02-25 13:00:00+00:00,,81.39,445.21,1257.65,14628.56,0.0,24.38,,28.94,1783.78
2021-02-25 14:00:00+00:00,,81.51,446.94,1259.99,14864.83,0.0,28.22,,29.22,1644.39
2021-02-25 15:00:00+00:00,,81.9,427.54,1270.9,15110.38,0.0,27.6,,30.56,1777.79
2021-02-25 16:00:00+00:00,,81.22,513.93,1272.56,15994.65,0.0,31.05,,27.3,1965.84
2021-02-25 17:00:00+00:00,,81.23,561.97,1272.29,16483.04,0.0,33.33,,30.07,2205.01
2021-02-25 18:00:00+00:00,,83.19,507.58,1273.06,15744.34,0.0,30.03,,30.91,2384.22
2021-02-25 19:00:00+00:00,,87.61,370.53,1280.88,14296.79,0.0,26.06,,30.64,2356.14
2021-02-25 20:00:00+00:00,,81.91,327.71,1278.36,13214.23,0.0,30.36,,31.44,2391.21
2021-02-25 21:00:00+00:00,,81.38,253.93,1272.63,12114.79,0.0,30.82,,27.16,2491.32
2021-02-25 22:00:00+00:00,,81.44,235.8,1281.38,11267.46,0.0,31.96,,30.79,2596.85
2021-02-25 23:00:00+00:00,,81.29,198.45,1279.99,10219.45,0.0,30.55,,31.51,2518.74
2021-02-26 00:00:00+00:00,,81.32,198.63,1291.94,9833.77,0.0,26.56,,31.45,2603.53
2021-02-26 01:00:00+00:00,,81.43,197.12,1298.89,9665.45,0.0,32.54,,31.79,2528.25
2021-02-26 02:00:00+00:00,,81.37,195.91,1303.98,9884.96,0.0,33.01,,31.78,2504.34
2021-02-26 03:00:00+00:00,,81.54,193.56,1305.43,10056.25,0.0,29.47,,31.88,2466.17
2021-02-26 04:00:00+00:00,,83.04,210.65,1311.27,10497.09,0.0,28.89,,31.76,2476.93
2021-02-26 05:00:00+00:00,,84.0,311.28,1332.95,12259.55,0.0,33.04,,31.31,2420.38
2021-02-26 06:00:00+00:00,,85.78,322.35,1329.49,14566.84,0.0,33.58,,30.33,2395.68
2021-02-26 07:00:00+00:00,,87.94,399.58,1316.1,15196.23,0.0,36.0,,30.26,2217.02
2021-02-26 08:00:00+00:00,,86.68,343.66,1319.47,15203.87,0.0,35.39,,30.99,2213.29
2021-02-26 09:00:00+00:00,,88.64,356.21,1308.81,14514.34,0.0,38.14,,30.49,2187.39
2021-02-26 10:00:00+00:00,,104.82,346.59,1323.81,12942.53,0.0,37.12,,31.03,2143.4
2021-02-26 11:00:00+00:00,,103.38,323.27,1317.37,11734.84,0.0,38.88,,29.76,1953.33
2021-02-26 12:00:00+00:00,,87.29,359.51,1302.96,11229.33,0.0,33.12,,20.34,1766.0
2021-02-26 13:00:00+00:00,,88.27,348.77,1289.35,10892.68,0.0,35.48,,19.92,1745.53
2021-02-26 14:00:00+00:00,,87.87,344.86,1288.04,11066.22,0.0,34.9,,19.46,1663.87
2021-02-26 15:00:00+00:00,,88.24,345.05,1302.37,11657.05,0.0,33.31,,24.49,1641.86
2021-02-26 16:00:00+00:00,,88.7,375.62,1308.38,13434.86,0.0,34.22,,25.57,1612.16
2021-02-26 17:00:00+00:00,,87.04,371.88,1308.25,14273.62,0.0,31.4,,23.14,1531.86
2021-02-26 18:00:00+00:00,,83.53,351.57,1308.86,12962.12,0.0,32.9,,21.27,1533.75
2021-02-26 19:00:00+00:00,,85.43,343.98,1297.42,11829.32,0.0,32.64,,21.87,1605.59
2021-02-26 20:00:00+00:00,,84.38,345.13,1295.96,11338.18,0.0,33.78,,23.17,1567.47
2021-02-26 21:00:00+00:00,,86.27,362.24,1288.29,11163.54,0.0,36.42,,22.5,1392.78
2021-02-26 22:00:00+00:00,,87.85,402.96,1276.39,10928.59,0.0,33.35,,23.14,1234.0
2021-02-26 23:00:00+00:00,,86.99,388.17,1279.13,10749.63,0.0,33.25,,29.8,1390.54
2021-02-27 00:00:00+00:00,,86.97,384.24,1270.51,11215.74,0.0,38.06,,29.19,1281.68
2021-02-27 01:00:00+00:00,,87.77,385.64,1273.13,11326.59,0.0,35.04,,28.53,1423.81
2021-02-27 02:00:00+00:00,,86.89,390.45,1268.32,11172.4,0.0,33.85,,26.9,1304.86
2021-02-27 03:00:00+00:00,,87.65,411.7,1263.72,11496.01,0.0,35.25,,26.65,1368.83
2021-02-27 04:00:00+00:00,,88.0,412.18,1261.49,11946.28,0.0,34.0,,26.43,1417.25
2021-02-27 05:00:00+00:00,,87.93,442.13,1262.1,13228.0,0.0,31.12,,26.6,1494.5
2021-02-27 06:00:00+00:00,,87.79,474.26,1260.74,14725.67,0.0,30.96,,26.04,1621.2
2021-02-27 07:00:00+00:00,,86.52,440.8,1259.35,15902.31,0.0,29.84,,25.89,1739.09
2021-02-27 08:00:00+00:00,,87.42,552.56,1243.04,17095.86,0.0,29.26,,26.42,1851.42
2021-02-27 09:00:00+00:00,,87.17,538.06,1227.14,17015.9,0.0,26.63,,30.85,1877.34
2021-02-27 10:00:00+00:00,,84.1,538.49,1248.02,16659.78,0.0,31.25,,29.95,1751.09
2021-02-27 11:00:00+00:00,,85.85,478.18,1241.71,15860.1,0.0,28.7,,32.04,1756.29
2021-02-27 12:00:00+00:00,,81.99,480.43,1256.86,14776.54,0.0,33.83,,33.3,1756.11
2021-02-27 13:00:00+00:00,,81.47,465.38,1254.66,14182.85,0.0,29.11,,30.02,1636.45
2021-02-27 14:00:00+00:00,,85.91,410.87,1248.02,14092.96,0.0,30.56,,30.47,1648.13
2021-02-27 15:00:00+00:00,,85.07,503.64,1239.54,14357.47,0.0,30.06,,29.71,1690.05
2021-02-27 16:00:00+00:00,,84.49,509.54,1245.93,14889.44,0.0,24.93,,28.87,1753.94
2021-02-27 17:00:00+00:00,,81.49,505.77,1249.05,15460.53,0.0,21.99,,31.02,1855.38
2021-02-27 18:00:00+00:00,,81.43,474.15,1246.42,14772.72,0.0,28.55,,31.02,1862.2
2021-02-27 19:00:00+00:00,,82.57,392.68,1247.72,13604.2,0.0,30.68,,30.69,1918.22
2021-02-27 20:00:00+00:00,,82.09,390.2,1251.75,13056.35,0.0,32.3,,30.78,2076.26
2021-02-27 21:00:00+00:00,,84.25,394.02,1234.34,12869.94,0.0,30.71,,29.67,1846.35
2021-02-27 22:00:00+00:00,,83.58,395.53,1234.85,12657.85,0.0,29.62,,28.1,1628.0
2021-02-27 23:00:00+00:00,,81.68,358.89,1210.56,12486.28,0.0,28.64,,33.62,1598.89
2021-02-28 00:00:00+00:00,,83.22,389.13,1204.92,12174.35,0.0,27.21,,33.55,1663.35
2021-02-28 01:00:00+00:00,,84.14,392.13,1203.81,11874.59,0.0,25.99,,33.23,1995.84
2021-02-28 02:00:00+00:00,,84.28,387.78,1197.24,11807.27,0.0,30.37,,33.09,2241.53
2021-02-28 03:00:00+00:00,,84.03,389.7,1194.28,11944.64,0.0,29.85,,33.07,2232.94
2021-02-28 04:00:00+00:00,,85.14,389.93,1194.68,12227.48,0.0,32.83,,32.44,2196.22
2021-02-28 05:00:00+00:00,,87.07,386.92,1192.63,12711.05,0.0,31.13,,28.2,2005.02
2021-02-28 06:00:00+00:00,,87.73,387.55,1191.95,12934.36,0.0,30.21,,28.66,1981.16
2021-02-28 07:00:00+00:00,,87.74,305.12,1189.96,13175.62,0.0,30.6,,28.54,2096.51
2021-02-28 08:00:00+00:00,,83.35,210.09,1187.12,13623.37,0.0,30.35,,28.16,2167.94
2021-02-28 09:00:00+00:00,,86.57,259.0,1180.46,13405.26,0.0,14.42,,28.73,2216.5
