,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore,Hydro Pumped Storage Net
2021-12-12 16:00:00+00:00,390.0,1817.0,0.0,581.0,480.0,14.0,125.0,0.0,497.0,1119.0
2021-12-12 17:00:00+00:00,389.0,1915.0,0.0,1165.0,737.0,14.0,1.0,0.0,633.0,1778.0
2021-12-12 18:00:00+00:00,393.0,1950.0,0.0,1339.0,887.0,14.0,0.0,0.0,777.0,1899.0
2021-12-12 19:00:00+00:00,394.0,2219.0,0.0,1373.0,637.0,13.0,0.0,0.0,1011.0,1376.0
2021-12-12 20:00:00+00:00,395.0,2242.0,0.0,1505.0,407.0,14.0,0.0,1.0,1209.0,1256.0
2021-12-12 21:00:00+00:00,396.0,2076.0,0.0,862.0,379.0,14.0,0.0,2.0,1393.0,763.0
2021-12-12 22:00:00+00:00,396.0,2042.0,0.0,802.0,209.0,14.0,0.0,5.0,1549.0,236.0
2021-12-12 23:00:00+00:00,396.0,1834.0,0.0,726.0,68.0,14.0,0.0,8.0,1684.0,-51.0
2021-12-13 00:00:00+00:00,396.0,1615.0,0.0,373.0,29.0,14.0,0.0,8.0,1809.0,-897.0
2021-12-13 01:00:00+00:00,396.0,1626.0,0.0,435.0,21.0,13.0,0.0,5.0,1781.0,-1180.0
2021-12-13 02:00:00+00:00,400.0,1620.0,0.0,320.0,20.0,15.0,0.0,6.0,1828.0,-1507.0
2021-12-13 03:00:00+00:00,404.0,1760.0,0.0,212.0,20.0,19.0,0.0,13.0,1853.0,-1845.0
2021-12-13 04:00:00+00:00,400.0,1839.0,0.0,236.0,20.0,19.0,0.0,16.0,1868.0,-1364.0
2021-12-13 05:00:00+00:00,401.0,2201.0,0.0,328.0,23.0,20.0,0.0,19.0,1869.0,-135.0
2021-12-13 06:00:00+00:00,401.0,2788.0,0.0,725.0,132.0,20.0,0.0,18.0,1922.0,439.0
2021-12-13 07:00:00+00:00,406.0,2974.0,0.0,875.0,419.0,20.0,3.0,18.0,2050.0,811.0
2021-12-13 08:00:00+00:00,402.0,2886.0,0.0,744.0,419.0,21.0,145.0,16.0,2055.0,592.0
2021-12-13 09:00:00+00:00,398.0,2790.0,0.0,400.0,94.0,21.0,443.0,17.0,1837.0,285.0
2021-12-13 10:00:00+00:00,400.0,2707.0,0.0,262.0,28.0,20.0,623.0,11.0,1633.0,-2.0
2021-12-13 11:00:00+00:00,398.0,2538.0,0.0,204.0,9.0,21.0,680.0,11.0,1503.0,-3.0
2021-12-13 12:00:00+00:00,403.0,2676.0,0.0,210.0,40.0,21.0,664.0,6.0,1334.0,25.0
2021-12-13 13:00:00+00:00,405.0,2862.0,0.0,106.0,87.0,21.0,565.0,2.0,1236.0,54.0
2021-12-13 14:00:00+00:00,402.0,2950.0,0.0,104.0,91.0,21.0,385.0,3.0,1053.0,482.0
