,Fossil Brown coal/Lignite,Hydro Water Reservoir,Other renewable,Solar,Wind Onshore
2021-05-10 00:00:00+00:00,0.0,65.34,0.0,,30.66
2021-05-10 01:00:00+00:00,0.0,65.79,0.0,,24.36
2021-05-10 02:00:00+00:00,0.0,65.23,0.0,,25.71
2021-05-10 03:00:00+00:00,0.0,65.64,0.0,,26.86
2021-05-10 04:00:00+00:00,0.0,112.35,0.0,,22.6
2021-05-10 05:00:00+00:00,0.0,327.01,0.0,,8.15
2021-05-10 06:00:00+00:00,0.0,324.3,0.0,,8.33
2021-05-10 07:00:00+00:00,0.0,238.05,0.0,,8.5
2021-05-10 08:00:00+00:00,0.0,217.64,0.0,,5.48
2021-05-10 09:00:00+00:00,0.0,79.11,0.0,,2.38
2021-05-10 10:00:00+00:00,0.0,147.98,0.0,,1.3
2021-05-10 11:00:00+00:00,0.0,164.03,0.0,,6.62
2021-05-10 12:00:00+00:00,0.0,116.57,0.0,,5.27
2021-05-10 13:00:00+00:00,0.0,159.14,0.0,,3.71
2021-05-10 14:00:00+00:00,0.0,128.23,0.0,,1.1
2021-05-10 15:00:00+00:00,0.0,158.67,0.0,,3.54
2021-05-10 16:00:00+00:00,0.0,217.47,0.0,,6.28
2021-05-10 17:00:00+00:00,0.0,334.06,0.0,,4.99
2021-05-10 18:00:00+00:00,0.0,341.24,0.0,,2.79
2021-05-10 19:00:00+00:00,0.0,335.65,0.0,,3.33
2021-05-10 20:00:00+00:00,0.0,331.34,0.0,,2.26
2021-05-10 21:00:00+00:00,0.0,196.85,0.0,,0.0
2021-05-10 22:00:00+00:00,0.0,167.33,0.0,,0.03
2021-05-10 23:00:00+00:00,0.0,51.43,0.0,,0.63
2021-05-11 00:00:00+00:00,0.0,51.47,0.0,,0.0
2021-05-11 01:00:00+00:00,0.0,52.63,0.0,,0.0
2021-05-11 02:00:00+00:00,0.0,52.91,0.0,,0.0
2021-05-11 03:00:00+00:00,0.0,56.95,0.0,,0.0
2021-05-11 04:00:00+00:00,0.0,323.97,0.0,,0.0
2021-05-11 05:00:00+00:00,0.0,330.0,0.0,,0.0
2021-05-11 06:00:00+00:00,0.0,322.01,0.0,,0.0
2021-05-11 07:00:00+00:00,0.0,319.32,0.0,,1.25
2021-05-11 08:00:00+00:00,0.0,312.83,0.0,,6.72
2021-05-11 09:00:00+00:00,0.0,242.7,0.0,,10.69
2021-05-11 10:00:00+00:00,0.0,242.95,0.0,,5.58
2021-05-11 11:00:00+00:00,0.0,206.65,0.0,,6.06
2021-05-11 12:00:00+00:00,0.0,116.81,0.0,,6.52
2021-05-11 13:00:00+00:00,0.0,116.99,0.0,,14.9
2021-05-11 14:00:00+00:00,0.0,116.48,0.0,,14.8
2021-05-11 15:00:00+00:00,0.0,302.92,0.0,,15.3
2021-05-11 16:00:00+00:00,0.0,327.05,0.0,,13.87
2021-05-11 17:00:00+00:00,0.0,321.59,0.0,,12.04
2021-05-11 18:00:00+00:00,0.0,321.76,0.0,,19.52
2021-05-11 19:00:00+00:00,0.0,313.76,0.0,,27.86
2021-05-11 20:00:00+00:00,0.0,311.26,0.0,,34.73
2021-05-11 21:00:00+00:00,0.0,242.31,0.0,,38.43
2021-05-11 22:00:00+00:00,0.0,50.17,0.0,,50.63
2021-05-11 23:00:00+00:00,0.0,53.63,0.0,,39.97
2021-05-12 00:00:00+00:00,0.0,53.28,0.0,,45.52
2021-05-12 01:00:00+00:00,0.0,45.61,0.0,,65.89
2021-05-12 02:00:00+00:00,0.0,45.47,0.0,,66.34
2021-05-12 03:00:00+00:00,0.0,49.47,0.0,,42.89
2021-05-12 04:00:00+00:00,0.0,311.57,0.0,,41.75
2021-05-12 05:00:00+00:00,0.0,317.63,0.0,,30.6
2021-05-12 06:00:00+00:00,0.0,330.7,0.0,,16.63
2021-05-12 07:00:00+00:00,0.0,335.59,0.0,,9.95
2021-05-12 08:00:00+00:00,0.0,298.35,0.0,,12.8
2021-05-12 09:00:00+00:00,0.0,288.39,0.0,,31.19
2021-05-12 10:00:00+00:00,0.0,252.27,0.0,,39.91
2021-05-12 11:00:00+00:00,0.0,99.21,0.0,,47.38
2021-05-12 12:00:00+00:00,0.0,101.98,0.0,,56.41
2021-05-12 13:00:00+00:00,0.0,116.61,0.0,,28.14
2021-05-12 14:00:00+00:00,0.0,117.31,0.0,,20.61
2021-05-12 15:00:00+00:00,0.0,179.78,0.0,,38.61
2021-05-12 16:00:00+00:00,0.0,311.43,0.0,,42.95
2021-05-12 17:00:00+00:00,0.0,311.78,0.0,,42.04
2021-05-12 18:00:00+00:00,0.0,319.1,0.0,,20.6
2021-05-12 19:00:00+00:00,0.0,317.51,0.0,,13.92
2021-05-12 20:00:00+00:00,0.0,321.92,0.0,,6.53
2021-05-12 21:00:00+00:00,0.0,103.58,0.0,,3.28
2021-05-12 22:00:00+00:00,0.0,70.32,0.0,,2.87
2021-05-12 23:00:00+00:00,0.0,72.35,0.0,,5.06
2021-05-13 00:00:00+00:00,0.0,66.78,0.0,,9.69
2021-05-13 01:00:00+00:00,0.0,62.53,0.0,,12.64
2021-05-13 02:00:00+00:00,0.0,63.81,0.0,,11.85
2021-05-13 03:00:00+00:00,0.0,67.37,0.0,,11.58
2021-05-13 04:00:00+00:00,0.0,136.95,0.0,,19.66
2021-05-13 05:00:00+00:00,0.0,221.27,0.0,,43.26
2021-05-13 06:00:00+00:00,0.0,267.1,0.0,,78.28
2021-05-13 07:00:00+00:00,0.0,236.71,0.0,,68.95
2021-05-13 08:00:00+00:00,0.0,123.98,0.0,,105.88
2021-05-13 09:00:00+00:00,0.0,123.49,0.0,,110.67
2021-05-13 10:00:00+00:00,0.0,123.73,0.0,,106.85
2021-05-13 11:00:00+00:00,0.0,141.98,0.0,,73.36
2021-05-13 12:00:00+00:00,0.0,135.48,0.0,,79.16
2021-05-13 13:00:00+00:00,0.0,119.48,0.0,,90.26
2021-05-13 14:00:00+00:00,0.0,119.12,0.0,,90.2
2021-05-13 15:00:00+00:00,0.0,123.73,0.0,,81.15
2021-05-13 16:00:00+00:00,0.0,212.14,0.0,,71.35
2021-05-13 17:00:00+00:00,0.0,281.31,0.0,,62.49
2021-05-13 18:00:00+00:00,0.0,324.81,0.0,,52.25
2021-05-13 19:00:00+00:00,0.0,333.25,0.0,,27.56
2021-05-13 20:00:00+00:00,0.0,289.26,0.0,,28.12
2021-05-13 21:00:00+00:00,0.0,132.52,0.0,,44.02
2021-05-13 22:00:00+00:00,0.0,99.21,0.0,,56.81
2021-05-13 23:00:00+00:00,0.0,79.12,0.0,,44.74
2021-05-14 00:00:00+00:00,0.0,81.87,0.0,,29.75
2021-05-14 01:00:00+00:00,0.0,93.05,0.0,,18.03
2021-05-14 02:00:00+00:00,0.0,93.84,0.0,,10.45
2021-05-14 03:00:00+00:00,0.0,100.19,0.0,,21.7
2021-05-14 04:00:00+00:00,0.0,299.68,0.0,,49.8
2021-05-14 05:00:00+00:00,0.0,341.56,0.0,,44.57
2021-05-14 06:00:00+00:00,0.0,335.47,0.0,,53.53
2021-05-14 07:00:00+00:00,0.0,323.68,0.0,,71.7
2021-05-14 08:00:00+00:00,0.0,320.98,0.0,,78.85
2021-05-14 09:00:00+00:00,0.0,318.69,0.0,,89.03
2021-05-14 10:00:00+00:00,0.0,151.23,0.0,,85.38
2021-05-14 11:00:00+00:00,0.0,121.81,0.0,,64.19
2021-05-14 12:00:00+00:00,0.0,131.76,0.0,,74.57
2021-05-14 13:00:00+00:00,0.0,105.29,0.0,,82.83
2021-05-14 14:00:00+00:00,0.0,122.03,0.0,,88.23
2021-05-14 15:00:00+00:00,0.0,127.21,0.0,,85.57
2021-05-14 16:00:00+00:00,0.0,325.83,0.0,,75.35
2021-05-14 17:00:00+00:00,0.0,316.81,0.0,,66.5
2021-05-14 18:00:00+00:00,0.0,298.04,0.0,,72.78
2021-05-14 19:00:00+00:00,0.0,288.96,0.0,,68.77
2021-05-14 20:00:00+00:00,0.0,296.32,0.0,,60.63
2021-05-14 21:00:00+00:00,0.0,196.56,0.0,,41.34
2021-05-14 22:00:00+00:00,0.0,135.83,0.0,,46.49
2021-05-14 23:00:00+00:00,0.0,107.76,0.0,,48.47
2021-05-15 00:00:00+00:00,0.0,94.61,0.0,,57.74
2021-05-15 01:00:00+00:00,0.0,94.63,0.0,,58.34
2021-05-15 02:00:00+00:00,0.0,96.6,0.0,,51.35
2021-05-15 03:00:00+00:00,0.0,95.1,0.0,,51.32
2021-05-15 04:00:00+00:00,0.0,101.9,0.0,,46.74
2021-05-15 05:00:00+00:00,0.0,168.59,0.0,,27.93
2021-05-15 06:00:00+00:00,0.0,255.56,0.0,,51.39
2021-05-15 07:00:00+00:00,0.0,210.9,0.0,,61.03
2021-05-15 08:00:00+00:00,0.0,106.67,0.0,,58.26
2021-05-15 09:00:00+00:00,0.0,124.8,0.0,,45.18
2021-05-15 10:00:00+00:00,0.0,115.98,0.0,,63.32
2021-05-15 11:00:00+00:00,0.0,121.22,0.0,,63.48
2021-05-15 12:00:00+00:00,0.0,139.26,0.0,,25.38
2021-05-15 13:00:00+00:00,0.0,145.65,0.0,,16.8
2021-05-15 14:00:00+00:00,0.0,145.55,0.0,,13.9
2021-05-15 15:00:00+00:00,0.0,149.74,0.0,,12.78
2021-05-15 16:00:00+00:00,0.0,343.22,0.0,,3.53
2021-05-15 17:00:00+00:00,0.0,372.38,0.0,,0.21
2021-05-15 18:00:00+00:00,0.0,372.21,0.0,,0.06
2021-05-15 19:00:00+00:00,0.0,371.8,0.0,,0.5
2021-05-15 20:00:00+00:00,0.0,347.83,0.0,,2.24
2021-05-15 21:00:00+00:00,0.0,145.68,0.0,,8.98
2021-05-15 22:00:00+00:00,0.0,112.62,0.0,,4.5
2021-05-15 23:00:00+00:00,0.0,130.98,0.0,,1.04
2021-05-16 00:00:00+00:00,0.0,130.22,0.0,,1.65
2021-05-16 01:00:00+00:00,0.0,124.29,0.0,,2.71
2021-05-16 02:00:00+00:00,0.0,125.47,0.0,,2.67
2021-05-16 03:00:00+00:00,0.0,121.65,0.0,,7.86
2021-05-16 04:00:00+00:00,0.0,119.67,0.0,,8.58
2021-05-16 05:00:00+00:00,0.0,136.29,0.0,,10.87
2021-05-16 06:00:00+00:00,0.0,143.98,0.0,,10.63
2021-05-16 07:00:00+00:00,0.0,149.62,0.0,,10.89
2021-05-16 08:00:00+00:00,0.0,162.23,0.0,,7.63
2021-05-16 09:00:00+00:00,0.0,166.29,0.0,,9.1
2021-05-16 10:00:00+00:00,0.0,151.73,0.0,,17.49
2021-05-16 11:00:00+00:00,0.0,151.78,0.0,,11.92
2021-05-16 12:00:00+00:00,0.0,151.55,0.0,,19.96
2021-05-16 13:00:00+00:00,0.0,156.11,0.0,,13.5
2021-05-16 14:00:00+00:00,0.0,170.78,0.0,,11.81
2021-05-16 15:00:00+00:00,0.0,171.41,0.0,,13.51
2021-05-16 16:00:00+00:00,0.0,173.98,0.0,,13.27
2021-05-16 17:00:00+00:00,0.0,216.19,0.0,,14.5
2021-05-16 18:00:00+00:00,0.0,263.75,0.0,,14.29
2021-05-16 19:00:00+00:00,0.0,264.31,0.0,,11.6
2021-05-16 20:00:00+00:00,0.0,230.66,0.0,,10.25
2021-05-16 21:00:00+00:00,0.0,86.34,0.0,,11.08
2021-05-16 22:00:00+00:00,0.0,152.37,0.0,,15.91
2021-05-16 23:00:00+00:00,0.0,154.87,0.0,,20.72
2021-05-17 00:00:00+00:00,0.0,154.18,0.0,,27.6
2021-05-17 01:00:00+00:00,0.0,150.83,0.0,,29.9
2021-05-17 02:00:00+00:00,0.0,143.96,0.0,,57.59
2021-05-17 03:00:00+00:00,0.0,149.31,0.0,,65.42
2021-05-17 04:00:00+00:00,0.0,397.49,0.0,,83.51
2021-05-17 05:00:00+00:00,0.0,400.94,0.0,,86.1
2021-05-17 06:00:00+00:00,0.0,394.39,0.0,,99.16
2021-05-17 07:00:00+00:00,0.0,401.05,0.0,,92.37
2021-05-17 08:00:00+00:00,0.0,402.7,0.0,,90.42
2021-05-17 09:00:00+00:00,0.0,403.23,0.0,,98.73
2021-05-17 10:00:00+00:00,0.0,355.93,0.0,,101.96
2021-05-17 11:00:00+00:00,0.0,221.69,0.0,,89.61
2021-05-17 12:00:00+00:00,0.0,198.97,0.0,,87.62
2021-05-17 13:00:00+00:00,0.0,207.53,0.0,,55.37
2021-05-17 14:00:00+00:00,0.0,210.22,0.0,,64.11
2021-05-17 15:00:00+00:00,0.0,381.5,0.0,,38.8
2021-05-17 16:00:00+00:00,0.0,424.56,0.0,,28.74
2021-05-17 17:00:00+00:00,0.0,423.1,0.0,,30.5
2021-05-17 18:00:00+00:00,0.0,422.63,0.0,,15.82
2021-05-17 19:00:00+00:00,0.0,419.5,0.0,,39.66
2021-05-17 20:00:00+00:00,0.0,419.4,0.0,,28.17
2021-05-17 21:00:00+00:00,0.0,418.24,0.0,,5.68
2021-05-17 22:00:00+00:00,0.0,176.08,0.0,,3.09
2021-05-17 23:00:00+00:00,0.0,126.83,0.0,,2.49
2021-05-18 00:00:00+00:00,0.0,131.05,0.0,,5.44
2021-05-18 01:00:00+00:00,0.0,129.34,0.0,,1.37
2021-05-18 02:00:00+00:00,0.0,126.27,0.0,,2.48
2021-05-18 03:00:00+00:00,0.0,121.85,0.0,,12.12
2021-05-18 04:00:00+00:00,0.0,363.54,0.0,,18.84
2021-05-18 05:00:00+00:00,0.0,368.73,0.0,,17.0
2021-05-18 06:00:00+00:00,0.0,372.78,0.0,,9.41
2021-05-18 07:00:00+00:00,0.0,371.09,0.0,,2.7
2021-05-18 08:00:00+00:00,0.0,372.45,0.0,,4.24
2021-05-18 09:00:00+00:00,0.0,370.52,0.0,,7.33
2021-05-18 10:00:00+00:00,0.0,379.48,0.0,,9.31
2021-05-18 11:00:00+00:00,0.0,250.75,0.0,,19.78
2021-05-18 12:00:00+00:00,0.0,207.12,0.0,,22.93
2021-05-18 13:00:00+00:00,0.0,196.71,0.0,,26.89
2021-05-18 14:00:00+00:00,0.0,193.03,0.0,,41.33
2021-05-18 15:00:00+00:00,0.0,361.18,0.0,,58.24
2021-05-18 16:00:00+00:00,0.0,357.76,0.0,,50.83
2021-05-18 17:00:00+00:00,0.0,354.47,0.0,,32.74
2021-05-18 18:00:00+00:00,0.0,357.93,0.0,,21.99
2021-05-18 19:00:00+00:00,0.0,356.58,0.0,,16.77
2021-05-18 20:00:00+00:00,0.0,368.54,0.0,,3.14
2021-05-18 21:00:00+00:00,0.0,367.96,0.0,,1.92
2021-05-18 22:00:00+00:00,0.0,191.85,0.0,,7.53
2021-05-18 23:00:00+00:00,0.0,86.2,0.0,,6.86
2021-05-19 00:00:00+00:00,0.0,93.3,0.0,,9.3
2021-05-19 01:00:00+00:00,0.0,84.83,0.0,,28.67
2021-05-19 02:00:00+00:00,0.0,85.83,0.0,,21.19
2021-05-19 03:00:00+00:00,0.0,103.36,0.0,,26.19
2021-05-19 04:00:00+00:00,0.0,313.84,0.0,,32.05
2021-05-19 05:00:00+00:00,0.0,317.77,0.0,,35.9
2021-05-19 06:00:00+00:00,0.0,313.18,0.0,,39.48
2021-05-19 07:00:00+00:00,0.0,308.65,0.0,,40.27
2021-05-19 08:00:00+00:00,0.0,297.86,0.0,,65.22
2021-05-19 09:00:00+00:00,0.0,250.64,0.0,,86.2
2021-05-19 10:00:00+00:00,0.0,224.6,0.0,,86.88
2021-05-19 11:00:00+00:00,0.0,99.86,0.0,,73.05
2021-05-19 12:00:00+00:00,0.0,88.47,0.0,,65.69
2021-05-19 13:00:00+00:00,0.0,105.46,0.0,,62.4
2021-05-19 14:00:00+00:00,0.0,102.95,0.0,,42.57
2021-05-19 15:00:00+00:00,0.0,320.36,0.0,,47.66
2021-05-19 16:00:00+00:00,0.0,346.94,0.0,,47.19
2021-05-19 17:00:00+00:00,0.0,350.96,0.0,,34.8
2021-05-19 18:00:00+00:00,0.0,352.88,0.0,,23.62
2021-05-19 19:00:00+00:00,0.0,352.53,0.0,,23.41
2021-05-19 20:00:00+00:00,0.0,339.74,0.0,,50.05
2021-05-19 21:00:00+00:00,0.0,308.55,0.0,,52.49
2021-05-19 22:00:00+00:00,0.0,165.36,0.0,,58.35
2021-05-19 23:00:00+00:00,0.0,77.68,0.0,,32.47
2021-05-20 00:00:00+00:00,0.0,83.04,0.0,,20.46
2021-05-20 01:00:00+00:00,0.0,82.01,0.0,,22.7
2021-05-20 02:00:00+00:00,0.0,90.35,0.0,,13.37
2021-05-20 03:00:00+00:00,0.0,93.75,0.0,,1.5
2021-05-20 04:00:00+00:00,0.0,344.03,0.0,,1.23
2021-05-20 05:00:00+00:00,0.0,342.71,0.0,,0.75
