,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other renewable,Solar,Waste,Wind Onshore,Hydro Pumped Storage Net
2022-02-28 00:00:00+00:00,76.0,362.7,201.0,0.0,0.0,48.0,63.9,44.0,0.0,4.0,599.0,-244.4
2022-02-28 01:00:00+00:00,76.0,363.2,199.2,0.0,0.0,47.6,64.4,44.0,0.0,4.0,600.9,-244.2
2022-02-28 02:00:00+00:00,76.0,363.5,200.1,0.0,0.0,47.6,74.3,45.0,0.0,4.0,601.0,-243.7
2022-02-28 03:00:00+00:00,76.0,362.6,199.6,0.0,0.0,47.6,88.2,45.0,0.0,4.0,592.2,-222.1
2022-02-28 04:00:00+00:00,76.0,361.3,199.6,0.0,0.0,47.5,127.6,45.0,0.0,4.0,593.0,-3.2
2022-02-28 05:00:00+00:00,76.0,378.6,199.6,0.0,0.0,101.9,493.5,45.0,0.0,4.0,591.1,-3.1
2022-02-28 06:00:00+00:00,75.0,380.1,199.2,0.0,0.0,108.5,612.6,46.0,5.0,4.0,609.4,-3.1
2022-02-28 07:00:00+00:00,75.0,362.1,198.7,0.0,0.0,107.4,602.8,46.0,17.0,4.0,600.3,-3.1
2022-02-28 08:00:00+00:00,76.0,362.7,199.4,0.0,0.0,109.9,579.2,46.0,26.0,4.0,591.4,-3.1
2022-02-28 09:00:00+00:00,76.0,362.6,199.1,0.0,0.0,99.9,534.5,45.0,33.0,4.0,573.7,-3.1
2022-02-28 10:00:00+00:00,76.0,361.6,198.0,0.0,0.0,96.1,427.5,45.0,33.0,4.0,601.6,-3.1
2022-02-28 11:00:00+00:00,76.0,361.4,199.6,0.0,0.0,98.5,314.9,45.0,29.0,4.0,643.0,-3.1
2022-02-28 12:00:00+00:00,76.0,372.6,197.1,0.0,0.0,97.2,317.2,45.0,24.0,4.0,628.8,-3.1
2022-02-28 13:00:00+00:00,76.0,362.3,194.0,0.0,0.0,97.1,314.9,45.0,18.0,4.0,665.3,-3.1
2022-02-28 14:00:00+00:00,76.0,363.4,199.4,0.0,0.0,97.1,322.8,45.0,11.0,4.0,699.5,-3.0
2022-02-28 15:00:00+00:00,76.0,363.9,199.9,0.0,0.0,97.0,479.1,45.0,5.0,4.0,723.0,16.5
2022-02-28 16:00:00+00:00,76.0,368.1,198.0,0.0,0.0,114.6,556.1,44.0,0.0,4.0,734.9,120.7
2022-02-28 17:00:00+00:00,76.0,368.1,197.6,0.0,0.0,115.0,625.4,44.0,0.0,4.0,757.2,104.5
2022-02-28 18:00:00+00:00,76.0,369.1,199.2,0.0,0.0,113.4,622.0,44.0,0.0,4.0,761.4,101.3
2022-02-28 19:00:00+00:00,76.0,369.7,199.2,0.0,0.0,106.9,646.2,44.0,0.0,4.0,742.2,100.5
2022-02-28 20:00:00+00:00,76.0,370.0,199.8,0.0,0.0,97.0,519.4,43.0,0.0,4.0,716.4,-2.8
2022-02-28 21:00:00+00:00,76.0,368.0,200.6,0.0,0.0,97.0,458.5,43.0,0.0,4.0,681.2,-3.2
2022-02-28 22:00:00+00:00,76.0,365.7,199.8,0.0,0.0,100.6,455.4,43.0,0.0,4.0,642.8,-3.3
2022-02-28 23:00:00+00:00,76.0,365.6,198.9,0.0,0.0,72.9,80.9,45.0,0.0,4.0,686.4,-3.3
2022-03-01 00:00:00+00:00,75.0,366.2,199.1,0.0,0.0,47.2,58.7,45.0,0.0,4.0,704.2,-106.5
2022-03-01 01:00:00+00:00,75.0,365.9,200.1,0.0,0.0,46.2,59.9,44.0,0.0,4.0,727.0,-126.6
2022-03-01 02:00:00+00:00,76.0,365.4,200.3,0.0,0.0,46.2,63.6,45.0,0.0,4.0,731.1,-126.5
2022-03-01 03:00:00+00:00,76.0,364.9,200.8,0.0,0.0,46.2,77.5,45.0,0.0,4.0,676.1,-104.3
2022-03-01 04:00:00+00:00,76.0,364.8,199.2,0.0,0.0,46.2,90.3,45.0,0.0,4.0,666.5,-3.2
2022-03-01 05:00:00+00:00,75.0,383.1,198.0,0.0,0.0,64.3,509.4,45.0,0.0,4.0,697.3,86.80000000000001
2022-03-01 06:00:00+00:00,75.0,410.2,200.3,0.0,0.0,93.5,637.7,46.0,6.0,4.0,725.9,135.4
2022-03-01 07:00:00+00:00,75.0,411.4,199.1,0.0,0.0,108.3,633.4,46.0,19.0,4.0,732.9,135.4
2022-03-01 08:00:00+00:00,75.0,411.8,199.4,0.0,0.0,108.3,630.2,45.0,30.0,4.0,740.8,135.4
2022-03-01 09:00:00+00:00,75.0,378.4,198.5,0.0,0.0,108.5,595.2,45.0,38.0,4.0,697.0,32.9
2022-03-01 10:00:00+00:00,75.0,364.8,199.1,0.0,0.0,108.3,595.1,45.0,40.0,4.0,716.7,-3.4
2022-03-01 11:00:00+00:00,75.0,363.8,198.7,0.0,0.0,98.6,577.7,44.0,38.0,4.0,703.1,-3.4
2022-03-01 12:00:00+00:00,75.0,362.4,200.1,0.0,0.0,100.2,596.2,44.0,35.0,4.0,700.5,-3.3
2022-03-01 13:00:00+00:00,75.0,362.7,199.6,0.0,0.0,98.5,578.5,44.0,29.0,4.0,711.2,-3.4
2022-03-01 14:00:00+00:00,75.0,364.9,199.8,0.0,0.0,99.6,575.5,44.0,20.0,4.0,714.4,-3.3
2022-03-01 15:00:00+00:00,75.0,410.7,199.9,0.0,0.0,98.9,624.1,45.0,8.0,4.0,720.7,-3.5
2022-03-01 16:00:00+00:00,75.0,409.0,199.9,0.0,0.0,109.1,733.2,45.0,1.0,4.0,651.4,117.1
2022-03-01 17:00:00+00:00,75.0,409.5,199.9,0.0,0.0,116.4,788.2,45.0,0.0,4.0,602.2,130.4
2022-03-01 18:00:00+00:00,75.0,410.5,199.8,0.0,0.0,117.6,798.4,45.0,0.0,4.0,615.7,130.3
2022-03-01 19:00:00+00:00,76.0,408.9,199.9,0.0,0.0,119.7,731.7,45.0,0.0,4.0,555.8,130.5
2022-03-01 20:00:00+00:00,76.0,367.1,200.1,0.0,0.0,112.5,605.7,44.0,0.0,4.0,590.2,127.10000000000001
2022-03-01 21:00:00+00:00,75.0,363.2,199.8,0.0,0.0,88.2,568.7,44.0,0.0,4.0,556.2,-3.4
2022-03-01 22:00:00+00:00,75.0,362.2,199.8,0.0,0.0,86.3,333.3,44.0,0.0,4.0,613.5,-3.4
2022-03-01 23:00:00+00:00,75.0,345.2,200.1,0.0,0.0,75.1,77.3,44.0,0.0,4.0,660.3,-3.4
2022-03-02 00:00:00+00:00,75.0,293.9,199.9,0.0,0.0,56.8,59.0,44.0,0.0,4.0,607.3,-3.4
2022-03-02 01:00:00+00:00,74.0,292.3,200.1,0.0,0.0,56.9,59.6,44.0,0.0,4.0,567.6,-3.4
2022-03-02 02:00:00+00:00,74.0,292.5,199.8,0.0,0.0,56.9,58.9,44.0,0.0,4.0,535.4,-3.4
2022-03-02 03:00:00+00:00,74.0,293.7,200.1,0.0,0.0,57.0,53.3,44.0,0.0,4.0,534.8,-3.4
2022-03-02 04:00:00+00:00,75.0,315.8,199.8,0.0,0.0,57.2,146.7,44.0,0.0,4.0,455.7,-3.5
2022-03-02 05:00:00+00:00,75.0,381.3,199.9,0.0,0.0,69.5,594.5,44.0,0.0,4.0,449.7,128.1
2022-03-02 06:00:00+00:00,74.0,409.7,200.3,0.0,0.0,92.7,702.3,45.0,8.0,4.0,460.4,131.5
2022-03-02 07:00:00+00:00,74.0,409.6,190.1,0.0,0.0,107.8,686.3,45.0,22.0,4.0,449.5,131.4
2022-03-02 08:00:00+00:00,74.0,407.0,191.5,0.0,0.0,104.3,675.4,45.0,33.0,4.0,390.2,81.4
2022-03-02 09:00:00+00:00,75.0,360.2,192.9,0.0,0.0,94.2,605.0,45.0,44.0,4.0,335.6,80.9
2022-03-02 10:00:00+00:00,74.0,363.6,197.5,0.0,0.0,94.2,622.8,45.0,48.0,4.0,302.4,80.9
2022-03-02 11:00:00+00:00,74.0,374.2,198.0,0.0,0.0,94.1,458.8,45.0,46.0,4.0,256.6,80.9
2022-03-02 12:00:00+00:00,74.0,387.1,198.2,0.0,0.0,94.1,456.7,45.0,43.0,4.0,235.3,81.0
2022-03-02 13:00:00+00:00,74.0,376.8,196.4,0.0,0.0,94.1,491.5,45.0,34.0,4.0,217.6,80.9
2022-03-02 14:00:00+00:00,74.0,377.5,200.5,0.0,0.0,94.0,535.8,46.0,23.0,4.0,255.3,80.9
2022-03-02 15:00:00+00:00,74.0,424.2,199.6,0.0,0.0,94.0,696.3,46.0,9.0,4.0,264.1,80.9
2022-03-02 16:00:00+00:00,74.0,424.4,199.8,0.0,0.0,120.3,733.9,46.0,1.0,4.0,312.7,81.0
2022-03-02 17:00:00+00:00,74.0,427.6,199.8,0.0,0.0,119.1,722.9,46.0,0.0,4.0,308.2,132.1
2022-03-02 18:00:00+00:00,75.0,430.3,199.8,0.0,0.0,118.1,727.1,46.0,0.0,4.0,308.9,132.5
2022-03-02 19:00:00+00:00,75.0,430.2,199.8,0.0,0.0,112.1,717.9,46.0,0.0,4.0,284.4,132.4
2022-03-02 20:00:00+00:00,75.0,383.6,199.9,0.0,0.0,102.2,696.4,45.0,0.0,4.0,276.7,132.5
2022-03-02 21:00:00+00:00,74.0,378.8,199.6,0.0,0.0,91.5,522.1,45.0,0.0,4.0,237.4,132.4
2022-03-02 22:00:00+00:00,75.0,378.1,199.9,0.0,0.0,90.9,409.9,44.0,0.0,4.0,276.4,20.7
2022-03-02 23:00:00+00:00,75.0,379.9,199.8,0.0,0.0,74.8,203.4,44.0,0.0,4.0,247.2,-3.4
2022-03-03 00:00:00+00:00,75.0,381.1,199.4,0.0,0.0,54.2,91.0,44.0,0.0,4.0,199.1,-3.4
2022-03-03 01:00:00+00:00,74.0,382.1,200.1,0.0,0.0,53.9,65.4,44.0,0.0,4.0,243.6,-3.4
2022-03-03 02:00:00+00:00,75.0,381.8,199.8,0.0,0.0,53.9,64.2,44.0,0.0,4.0,279.4,-3.4
2022-03-03 03:00:00+00:00,75.0,386.7,199.8,0.0,0.0,53.8,92.8,44.0,0.0,4.0,204.4,-3.4
2022-03-03 04:00:00+00:00,75.0,393.1,199.8,0.0,0.0,53.9,254.5,44.0,0.0,4.0,207.3,10.4
2022-03-03 05:00:00+00:00,75.0,405.5,199.9,0.0,0.0,56.4,637.9,44.0,0.0,4.0,223.8,130.9
2022-03-03 06:00:00+00:00,74.0,435.0,199.8,0.0,0.0,87.4,722.0,45.0,9.0,4.0,194.9,131.1
2022-03-03 07:00:00+00:00,74.0,433.4,199.9,0.0,0.0,92.5,702.1,45.0,22.0,4.0,130.6,131.1
2022-03-03 08:00:00+00:00,74.0,388.6,199.8,0.0,0.0,100.8,687.6,45.0,35.0,4.0,100.6,129.10000000000002
2022-03-03 09:00:00+00:00,74.0,383.9,200.1,0.0,0.0,82.9,639.4,44.0,44.0,4.0,61.7,-3.4
2022-03-03 10:00:00+00:00,74.0,381.8,199.9,0.0,0.0,82.9,599.6,44.0,48.0,4.0,32.1,-3.3
2022-03-03 11:00:00+00:00,75.0,380.2,198.7,0.0,0.0,83.0,592.3,44.0,47.0,4.0,37.2,-3.4
2022-03-03 12:00:00+00:00,75.0,380.2,199.2,0.0,0.0,84.1,584.3,44.0,43.0,4.0,101.5,-3.3
2022-03-03 13:00:00+00:00,75.0,380.0,199.2,0.0,0.0,84.1,594.9,44.0,35.0,4.0,94.2,-3.3
2022-03-03 14:00:00+00:00,74.0,379.2,199.6,0.0,0.0,84.1,638.6,45.0,26.0,4.0,103.8,-6.6000000000000005
2022-03-03 15:00:00+00:00,75.0,397.2,199.8,0.0,0.0,84.0,748.0,45.0,10.0,4.0,123.3,-4.8
2022-03-03 16:00:00+00:00,74.0,427.7,200.5,0.0,0.0,101.4,758.7,45.0,1.0,4.0,119.7,35.800000000000004
2022-03-03 17:00:00+00:00,75.0,429.7,199.1,0.0,0.0,103.7,735.3,45.0,0.0,4.0,92.4,79.0
2022-03-03 18:00:00+00:00,75.0,430.6,200.1,0.0,0.0,103.8,765.5,45.0,0.0,4.0,36.9,81.8
2022-03-03 19:00:00+00:00,75.0,430.9,199.6,0.0,0.0,104.5,791.0,45.0,0.0,4.0,13.9,81.8
2022-03-03 20:00:00+00:00,75.0,431.5,199.9,0.0,0.0,95.8,757.1,44.0,0.0,4.0,6.1,27.8
2022-03-03 21:00:00+00:00,75.0,429.3,199.8,0.0,0.0,95.7,582.5,44.0,0.0,4.0,10.4,-3.3
2022-03-03 22:00:00+00:00,75.0,375.4,199.8,0.0,0.0,94.8,410.0,43.0,0.0,4.0,23.5,-3.4
2022-03-03 23:00:00+00:00,75.0,377.0,199.9,0.0,0.0,77.9,283.2,44.0,0.0,4.0,54.4,-3.3
2022-03-04 00:00:00+00:00,75.0,378.6,199.8,0.0,0.0,55.2,125.7,44.0,0.0,4.0,82.8,-3.4
2022-03-04 01:00:00+00:00,75.0,378.4,199.4,0.0,0.0,55.0,105.9,44.0,0.0,4.0,130.0,-3.4
2022-03-04 02:00:00+00:00,75.0,378.4,199.8,0.0,0.0,55.0,120.7,44.0,0.0,4.0,176.5,-3.4
2022-03-04 03:00:00+00:00,75.0,378.9,200.1,0.0,0.0,55.0,112.6,44.0,0.0,4.0,231.5,-3.4
2022-03-04 04:00:00+00:00,75.0,386.5,199.6,0.0,0.0,64.9,233.1,44.0,0.0,4.0,264.4,-3.4
2022-03-04 05:00:00+00:00,75.0,404.7,199.9,0.0,0.0,68.7,620.0,44.0,1.0,4.0,312.3,-3.4
2022-03-04 06:00:00+00:00,74.0,433.6,199.9,0.0,0.0,89.1,740.1,45.0,8.0,4.0,364.4,-3.3
2022-03-04 07:00:00+00:00,74.0,433.9,199.8,0.0,0.0,96.2,747.7,45.0,19.0,3.0,370.7,-3.4
2022-03-04 08:00:00+00:00,74.0,432.7,199.9,0.0,0.0,86.3,755.4,45.0,31.0,3.0,373.0,-3.3
2022-03-04 09:00:00+00:00,75.0,429.5,199.6,0.0,0.0,92.1,564.3,44.0,39.0,3.0,352.3,-3.3
2022-03-04 10:00:00+00:00,75.0,381.5,200.1,0.0,0.0,77.1,573.8,44.0,42.0,3.0,355.6,-3.4
2022-03-04 11:00:00+00:00,74.0,380.3,199.4,0.0,0.0,87.1,597.3,44.0,39.0,3.0,269.9,-3.3
2022-03-04 12:00:00+00:00,75.0,379.7,199.9,0.0,0.0,89.9,642.6,44.0,31.0,3.0,245.5,-3.3
2022-03-04 13:00:00+00:00,75.0,379.7,199.8,0.0,0.0,91.7,659.1,44.0,24.0,4.0,249.8,-3.4
2022-03-04 14:00:00+00:00,75.0,384.0,199.8,0.0,0.0,93.1,663.8,45.0,15.0,4.0,252.4,-3.3
2022-03-04 15:00:00+00:00,75.0,410.6,199.8,0.0,0.0,93.5,795.2,45.0,6.0,4.0,321.1,-3.4
2022-03-04 16:00:00+00:00,75.0,430.3,199.8,0.0,0.0,104.3,774.3,45.0,1.0,4.0,453.5,-3.5
2022-03-04 17:00:00+00:00,75.0,432.1,199.6,0.0,0.0,119.3,731.6,45.0,0.0,4.0,562.5,83.7
2022-03-04 18:00:00+00:00,75.0,433.8,199.9,0.0,0.0,119.2,712.2,45.0,0.0,4.0,632.2,81.8
2022-03-04 19:00:00+00:00,75.0,433.1,199.6,0.0,0.0,119.2,693.1,45.0,0.0,4.0,680.4,81.8
2022-03-04 20:00:00+00:00,0.0,290.2,150.1,0.0,0.0,70.0,504.0,0.0,0.0,0.0,508.6,61.3
2022-03-04 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 23:00:00+00:00,77.0,228.1,200.1,0.0,0.0,89.3,321.8,44.0,0.0,4.0,714.9,-3.4
2022-03-05 00:00:00+00:00,77.0,192.1,199.6,0.0,0.0,73.9,218.5,44.0,0.0,4.0,730.2,-3.4
2022-03-05 01:00:00+00:00,76.0,180.1,199.8,0.0,0.0,73.6,126.3,43.0,0.0,4.0,718.7,-3.3
2022-03-05 02:00:00+00:00,77.0,179.1,199.9,0.0,0.0,73.7,123.4,44.0,0.0,4.0,706.8,-3.4
2022-03-05 03:00:00+00:00,77.0,181.5,199.9,0.0,0.0,73.7,129.8,44.0,0.0,4.0,699.8,-3.4
2022-03-05 04:00:00+00:00,77.0,185.2,199.8,0.0,0.0,73.8,219.5,44.0,0.0,4.0,693.8,-3.4
2022-03-05 05:00:00+00:00,77.0,185.2,199.9,0.0,0.0,73.2,438.4,44.0,0.0,4.0,698.7,-3.3
2022-03-05 06:00:00+00:00,77.0,185.3,199.4,0.0,0.0,93.3,689.5,46.0,5.0,4.0,709.9,-3.4
2022-03-05 07:00:00+00:00,76.0,193.6,200.1,0.0,0.0,94.4,714.0,46.0,15.0,4.0,715.3,-3.3
2022-03-05 08:00:00+00:00,76.0,232.9,200.1,0.0,0.0,95.4,709.0,46.0,25.0,4.0,709.8,-3.4
2022-03-05 09:00:00+00:00,77.0,232.2,199.9,0.0,0.0,84.8,552.8,46.0,31.0,4.0,696.3,-3.4
2022-03-05 10:00:00+00:00,77.0,230.2,191.5,0.0,0.0,84.4,471.3,46.0,32.0,4.0,697.6,-3.5
2022-03-05 11:00:00+00:00,77.0,228.9,143.6,0.0,0.0,84.5,413.5,46.0,29.0,4.0,703.4,-3.4
2022-03-05 12:00:00+00:00,77.0,229.3,142.4,0.0,0.0,84.5,409.7,46.0,25.0,4.0,730.5,-3.4
2022-03-05 13:00:00+00:00,77.0,230.2,141.9,0.0,0.0,84.4,410.9,46.0,19.0,4.0,749.7,-3.4
2022-03-05 14:00:00+00:00,77.0,229.4,141.9,0.0,0.0,84.4,434.9,46.0,10.0,4.0,768.1,-3.5
2022-03-05 15:00:00+00:00,77.0,229.8,147.8,0.0,0.0,85.7,760.7,46.0,4.0,4.0,787.5,-3.4
2022-03-05 16:00:00+00:00,77.0,230.2,190.8,0.0,0.0,94.9,815.4,46.0,1.0,4.0,788.0,-3.3
2022-03-05 17:00:00+00:00,77.0,230.6,198.2,0.0,0.0,106.4,730.4,46.0,0.0,4.0,770.0,-3.3
2022-03-05 18:00:00+00:00,77.0,231.0,199.9,0.0,0.0,106.3,741.0,46.0,0.0,4.0,737.8,-3.4
2022-03-05 19:00:00+00:00,77.0,231.2,199.6,0.0,0.0,103.6,894.8,46.0,0.0,4.0,742.4,-3.3
2022-03-05 20:00:00+00:00,77.0,232.1,199.1,0.0,0.0,91.4,865.8,44.0,0.0,4.0,753.2,-3.3
2022-03-05 21:00:00+00:00,77.0,228.9,200.3,0.0,0.0,86.3,702.6,44.0,0.0,4.0,750.0,-3.3
2022-03-05 22:00:00+00:00,77.0,225.8,200.8,0.0,0.0,84.8,462.4,44.0,0.0,4.0,742.6,-3.3
2022-03-05 23:00:00+00:00,77.0,226.1,200.5,0.0,0.0,82.1,202.7,44.0,0.0,4.0,724.3,-3.3
2022-03-06 00:00:00+00:00,77.0,226.0,201.5,0.0,0.0,80.9,111.4,44.0,0.0,4.0,715.8,-3.3
2022-03-06 01:00:00+00:00,77.0,225.8,201.5,0.0,0.0,80.8,112.1,44.0,0.0,4.0,706.8,-3.3
2022-03-06 02:00:00+00:00,77.0,225.8,200.6,0.0,0.0,80.8,115.6,44.0,0.0,4.0,699.5,-3.3
2022-03-06 03:00:00+00:00,77.0,226.5,200.3,0.0,0.0,80.8,106.3,44.0,0.0,4.0,702.4,-3.3
2022-03-06 04:00:00+00:00,77.0,230.2,199.2,0.0,0.0,80.8,147.4,44.0,0.0,4.0,699.5,-3.3
2022-03-06 05:00:00+00:00,77.0,231.1,198.9,0.0,0.0,80.6,268.3,44.0,0.0,4.0,722.1,-3.3
2022-03-06 06:00:00+00:00,77.0,232.2,199.9,0.0,0.0,75.1,361.3,45.0,7.0,4.0,704.6,-3.3
2022-03-06 07:00:00+00:00,76.0,232.8,199.8,0.0,0.0,75.0,441.3,45.0,17.0,4.0,682.7,-3.3
2022-03-06 08:00:00+00:00,77.0,233.5,199.4,0.0,0.0,74.9,435.7,45.0,25.0,4.0,689.4,-3.4
2022-03-06 09:00:00+00:00,77.0,233.0,199.9,0.0,0.0,74.9,430.8,45.0,32.0,4.0,681.7,-3.4
2022-03-06 10:00:00+00:00,77.0,231.3,199.4,0.0,0.0,74.9,414.3,45.0,33.0,4.0,655.2,-3.4
2022-03-06 11:00:00+00:00,77.0,230.1,199.9,0.0,0.0,74.9,411.1,45.0,30.0,4.0,633.5,-3.4
2022-03-06 12:00:00+00:00,77.0,231.4,197.6,0.0,0.0,74.9,415.1,45.0,25.0,4.0,634.1,-3.4
2022-03-06 13:00:00+00:00,77.0,230.9,197.8,0.0,0.0,74.9,414.3,45.0,19.0,4.0,625.0,-3.4
2022-03-06 14:00:00+00:00,76.0,231.0,199.8,0.0,0.0,84.6,455.9,46.0,11.0,4.0,597.3,-3.4
2022-03-06 15:00:00+00:00,76.0,231.5,199.4,0.0,0.0,84.7,468.8,46.0,5.0,4.0,599.7,-3.5
2022-03-06 16:00:00+00:00,76.0,231.2,199.8,0.0,0.0,95.0,594.9,46.0,1.0,4.0,588.7,-3.3
2022-03-06 17:00:00+00:00,76.0,230.7,199.4,0.0,0.0,95.2,595.5,46.0,0.0,4.0,586.5,-3.4
2022-03-06 18:00:00+00:00,76.0,230.9,200.1,0.0,0.0,99.5,624.8,46.0,0.0,4.0,572.1,-3.4
2022-03-06 19:00:00+00:00,76.0,230.9,199.2,0.0,0.0,104.4,603.4,46.0,0.0,4.0,564.3,-3.4
2022-03-06 20:00:00+00:00,76.0,231.3,200.3,0.0,0.0,95.6,571.8,45.0,0.0,4.0,558.7,-3.4
2022-03-06 21:00:00+00:00,76.0,231.2,199.6,0.0,0.0,76.5,520.9,45.0,0.0,4.0,539.7,-3.4
2022-03-06 22:00:00+00:00,76.0,228.1,199.6,0.0,0.0,74.3,276.5,44.0,0.0,4.0,551.9,-3.3
2022-03-06 23:00:00+00:00,76.0,228.8,200.1,0.0,0.0,65.9,136.6,45.0,0.0,4.0,549.4,-3.3
2022-03-07 00:00:00+00:00,76.0,229.2,199.8,0.0,0.0,42.2,166.1,45.0,0.0,4.0,538.6,-3.3
2022-03-07 01:00:00+00:00,76.0,229.6,199.8,0.0,0.0,41.5,166.9,45.0,0.0,4.0,566.7,-3.3
2022-03-07 02:00:00+00:00,76.0,229.4,199.9,0.0,0.0,41.5,135.3,45.0,0.0,4.0,563.5,-3.4
2022-03-07 03:00:00+00:00,76.0,233.0,199.9,0.0,0.0,41.5,128.3,45.0,0.0,4.0,601.7,-3.3
2022-03-07 04:00:00+00:00,76.0,232.9,199.8,0.0,0.0,41.4,257.7,45.0,0.0,4.0,626.8,-3.4
2022-03-07 05:00:00+00:00,76.0,232.8,199.8,0.0,0.0,54.3,565.4,45.0,0.0,4.0,661.0,66.2
2022-03-07 06:00:00+00:00,75.0,233.2,199.8,0.0,0.0,87.0,730.6,46.0,7.0,4.0,664.8,194.6
2022-03-07 07:00:00+00:00,75.0,235.0,199.9,0.0,0.0,106.7,772.6,45.0,17.0,3.0,652.0,202.70000000000002
2022-03-07 08:00:00+00:00,75.0,234.6,199.9,0.0,0.0,106.9,720.6,45.0,26.0,3.0,637.0,1.2999999999999998
2022-03-07 09:00:00+00:00,76.0,233.9,199.8,0.0,0.0,107.1,624.0,44.0,32.0,3.0,656.9,-3.2
2022-03-07 10:00:00+00:00,76.0,233.3,199.9,0.0,0.0,107.1,640.2,44.0,33.0,3.0,655.4,-3.2
2022-03-07 11:00:00+00:00,76.0,211.6,199.2,0.0,0.0,107.1,629.6,44.0,33.0,4.0,647.4,-3.2
2022-03-07 12:00:00+00:00,76.0,174.6,199.1,0.0,0.0,107.1,646.4,44.0,29.0,4.0,622.9,-3.3
2022-03-07 13:00:00+00:00,76.0,174.9,199.4,0.0,0.0,106.8,645.9,45.0,23.0,4.0,629.9,-3.2
2022-03-07 14:00:00+00:00,76.0,174.8,199.6,0.0,0.8,106.9,674.2,45.0,16.0,4.0,620.4,-3.2
2022-03-07 15:00:00+00:00,76.0,189.2,199.6,0.0,4.7,114.6,701.0,45.0,7.0,4.0,600.5,-3.1999999999999997
2022-03-07 16:00:00+00:00,76.0,232.3,199.6,0.0,6.2,126.7,758.1,45.0,1.0,4.0,620.7,113.0
2022-03-07 17:00:00+00:00,76.0,234.1,199.8,0.0,6.6,124.7,753.5,45.0,0.0,4.0,672.8,112.1
2022-03-07 18:00:00+00:00,76.0,234.1,199.4,0.0,7.8,122.7,750.2,45.0,0.0,4.0,714.3,112.1
2022-03-07 19:00:00+00:00,76.0,234.6,199.4,0.0,9.2,122.7,755.0,46.0,0.0,4.0,743.3,111.9
2022-03-07 20:00:00+00:00,76.0,234.9,200.3,0.0,9.1,123.7,719.3,45.0,0.0,4.0,758.9,-3.0
2022-03-07 21:00:00+00:00,76.0,230.1,199.6,0.0,9.2,102.1,661.6,45.0,0.0,4.0,762.5,-3.2
2022-03-07 22:00:00+00:00,76.0,231.4,199.9,0.0,9.4,101.7,449.4,44.0,0.0,4.0,747.3,-3.2
2022-03-07 23:00:00+00:00,75.0,228.6,199.6,0.0,9.6,93.1,159.1,45.0,0.0,4.0,751.2,-3.1
2022-03-08 00:00:00+00:00,75.0,230.8,199.8,0.0,9.8,94.0,125.9,45.0,0.0,4.0,742.7,-3.2
2022-03-08 01:00:00+00:00,75.0,228.3,200.1,0.0,9.9,72.5,130.8,45.0,0.0,4.0,719.9,-3.1
2022-03-08 02:00:00+00:00,75.0,230.9,195.2,0.0,9.8,72.5,132.0,45.0,0.0,4.0,702.1,-3.2
2022-03-08 03:00:00+00:00,75.0,227.3,197.1,0.0,9.9,72.5,142.3,45.0,0.0,4.0,707.3,-3.1
2022-03-08 04:00:00+00:00,75.0,234.3,195.2,0.0,9.9,91.0,251.6,45.0,0.0,4.0,716.9,-3.2
2022-03-08 05:00:00+00:00,75.0,194.7,198.2,0.0,9.9,99.5,667.4,45.0,1.0,4.0,721.6,-3.2
2022-03-08 06:00:00+00:00,70.0,185.9,199.2,0.0,9.7,104.0,801.9,45.0,9.0,4.0,680.3,-3.1
2022-03-08 07:00:00+00:00,70.0,186.9,199.4,0.0,9.5,122.1,816.2,45.0,21.0,4.0,645.5,-3.1
2022-03-08 08:00:00+00:00,70.0,188.5,197.1,0.0,8.6,140.9,757.5,45.0,31.0,4.0,671.9,-0.6
2022-03-08 09:00:00+00:00,70.0,188.3,196.6,0.0,7.6,139.1,643.9,44.0,38.0,4.0,664.9,0.0
2022-03-08 10:00:00+00:00,70.0,187.5,195.7,0.0,7.3,125.7,662.7,44.0,39.0,4.0,658.3,0.0
2022-03-08 11:00:00+00:00,70.0,185.0,196.1,0.0,6.8,124.8,638.6,44.0,37.0,4.0,712.9,0.0
2022-03-08 12:00:00+00:00,70.0,184.4,192.2,0.0,5.9,125.2,633.7,44.0,34.0,4.0,715.0,0.0
2022-03-08 13:00:00+00:00,70.0,184.2,195.0,0.0,5.8,126.2,571.7,44.0,26.0,4.0,745.0,0.0
2022-03-08 14:00:00+00:00,70.0,184.4,196.9,0.0,5.7,125.3,580.7,44.0,19.0,4.0,756.3,0.0
2022-03-08 15:00:00+00:00,70.0,184.1,197.5,0.0,8.6,125.0,677.8,44.0,9.0,4.0,743.0,0.1
2022-03-08 16:00:00+00:00,70.0,184.1,198.7,0.0,9.1,158.2,705.0,44.0,1.0,4.0,702.5,80.5
2022-03-08 17:00:00+00:00,70.0,184.1,199.2,0.0,9.9,162.8,787.3,44.0,0.0,4.0,655.7,80.6
2022-03-08 18:00:00+00:00,70.0,184.8,200.3,0.0,10.0,161.8,783.7,44.0,0.0,4.0,636.5,80.7
